Updated.gene.symbol	logFC	P.Value
TMSB10	-0.792	1.35e-32
TMSB15B	-0.00148	0.832
TMSB15A	-1.03	0.000247
TMSB4X	-0.249	5.56e-06
TMSB4Y	-0.0111	0.789
TMTC1	-0.644	0.000245
TMTC2	0.877	1.77e-07
TMTC3	-0.828	4.83e-06
TMTC4	0.134	0.319
TMUB1	-0.267	0.00206
TMUB2	-0.0451	0.451
TMX1	-1.12	1e-12
TMX2	-0.238	0.000575
CTNND1///TMX2-CTNND1	0.919	1.17e-16
TMX3	0.0125	0.74
TMX4	0.569	6.02e-07
TNAP	-0.0457	0.337
TNC	-3.24	2.11e-23
TNF	-0.0777	0.583
TNFAIP1	-0.983	7.37e-21
TNFAIP2	0.413	0.0212
TNFAIP3	-2.68	8.57e-37
TNFAIP6	-4.13	4.85e-34
TNFAIP8	-0.303	0.00757
TNFAIP8L1	-0.596	3.86e-08
TNFAIP8L2	0.0943	0.341
SCNM1///TNFAIP8L2-SCNM1	-0.204	0.000103
TNFAIP8L3	0.547	9.78e-10
TNFRSF10A	-0.807	3.39e-09
TNFRSF10B	-1.58	1.31e-21
TNFRSF10C	-0.34	0.00615
TNFRSF10D	-1.01	1.17e-08
TNFRSF11A	1.84	1.24e-19
TNFRSF11B	-0.469	0.00123
TNFRSF12A	-3.61	1.42e-34
TNFRSF13B	0.0332	0.588
TNFRSF13C	0.00781	0.742
TNFRSF14	0.0724	0.477
TNFRSF17	-0.606	0.138
TNFRSF18	-1.06	1.81e-10
TNFRSF19	0.67	0.00687
TNFRSF1A	-0.908	2.25e-23
TNFRSF1B	-0.874	1.52e-07
TNFRSF21	-0.933	3.35e-08
TNFRSF25	-0.585	1.19e-06
TNFRSF4	-0.21	0.0151
TNFRSF8	-0.0127	0.699
TNFRSF9	-1.48	4.23e-11
TNFSF10	-1.13	1.01e-12
TNFSF11	-0.307	0.0556
TNFSF12	0.0265	0.622
TNFSF12-TNFSF13///TNFSF12///TNFSF13	-0.0113	0.421
TNFSF13///TNFSF12-TNFSF13	-0.931	2.4e-08
TNFSF13	-0.724	2.24e-06
TNFSF13B	-1.5	2.6e-09
TNFSF14	0.00702	0.843
TNFSF15	0.228	0.243
TNFSF18	-0.0852	0.34
TNFSF4	-1.39	3.81e-10
TNFSF8	-0.493	0.0335
TNFSF9	-0.143	0.242
TNIK	0.371	0.015
TNIP1	0.316	4.83e-05
TNIP2	-0.65	1.07e-11
TNIP3	-0.471	0.00278
TNK1	-0.111	0.119
TNK2	-0.532	5.46e-07
TNK2-AS1	0.00458	0.387
TNKS	0.233	0.013
TNKS1BP1	-0.45	2.12e-05
TNKS2	0.314	4.45e-07
TNMD	0.343	9.21e-09
TNN	-0.647	0.000566
TNNC1	2.3	5.75e-05
TNNC2	2.77	1.48e-08
TNNI1	1.06	0.034
TNNI2	2.65	4.81e-10
TNNI3	0.00574	0.906
TNNI3K	0.162	0.00427
TNNT1	0.618	0.193
TNNT2	-0.547	0.00354
TNNT3	0.989	0.00805
TNP1	0.0103	0.384
TNP2	-0.00712	0.577
TNPO1	-0.562	7.59e-14
TNPO2	-0.26	0.000426
TNPO3	0.208	0.000267
TNR	0.0123	0.427
TNRC18	-0.419	1.87e-08
TNRC6A	0.374	4.9e-08
TNRC6B	0.455	0.000193
TNRC6C	0.554	3.2e-05
TNRC6C-AS1	-0.0848	0.149
TNS1	0.986	5.6e-10
TNS2	0.814	1.05e-07
TNS3	-0.964	4.59e-11
TNS4	-2.25	7.86e-27
TNXB	0.0341	0.00999
ATF6B///TNXB	-0.0335	0.495
TNXA///TNXB	3.62	4.15e-30
TOB1	0.479	0.00758
TOB1-AS1	0.023	0.421
TOB2	0.0307	0.108
TOE1	-0.219	0.00303
TOLLIP	0.442	9.18e-05
TOLLIP-DT	-0.00306	0.826
TOM1	1.48	3.44e-22
TOM1L1	0.63	1.6e-05
TOM1L2	1.07	1.57e-15
TOMM20	-0.124	0.0633
TOMM22	-0.371	0.000343
TOMM34	-0.449	4.86e-08
TOMM40	-0.212	0.000685
TOMM40L	0.00219	0.976
TOMM5	-0.336	6.57e-05
TOMM6///PRICKLE4	-0.161	0.0328
TOMM70	0.384	2.3e-07
TONSL	-0.0695	0.0997
TONSL-AS1	0.0545	0.366
TOP1	-0.416	1.99e-13
TOP1MT	-0.922	2.68e-08
TOP1P2	0.00317	0.502
TOP2A	-0.905	7.94e-07
TOP2B	0.555	1.69e-13
TOP3A	-0.223	0.00214
TOP3B	-0.0988	0.136
TOPBP1	-0.504	9.78e-06
TOPORS	-0.102	0.222
SMIM27	0.38	5.9e-06
TOR1A	-0.856	1.7e-22
TOR1AIP1	-0.368	5.03e-06
TOR1AIP2	0.346	0.0294
TOR1B	-0.673	2.1e-17
TOR2A	-0.151	0.114
TOR3A	-0.663	5.86e-13
TOR4A	-0.233	0.013
TOX	-0.85	0.000561
TOX2	-0.663	0.000977
TOX3	1.9	1.54e-09
TOX4	0.423	5.85e-12
TP53	-0.312	0.088
TP53AIP1	0.453	0.0351
TP53BP1	-0.322	1.93e-07
TP53BP2	-0.029	0.715
TP53I11	-0.159	0.0377
TP53I13	-0.558	1.82e-12
TP53I3	0.819	5.4e-08
TP53INP1	-0.423	0.00482
TP53INP2	2.44	4.98e-33
TP53RK	-0.627	2.82e-10
TP53TG1	0.156	0.126
TP53TG3///TP53TG3C///TP53TG3D///TP53TG3B///LOC102723655///LOC102723713///TP53TG3E///TP53TG3F	-0.0669	0.615
TP53TG3HP	0.00635	0.364
TP53TG5	0.0171	0.333
TP63	-1.88	8.24e-15
TP73	-0.448	2.69e-06
GFOD3P	0.391	0.00234
TPBG	-2.04	1.28e-45
TPBGL	-0.0567	0.0852
TPCN1	1.61	1.38e-36
TPCN2	-0.69	9.74e-05
TPD52	0.984	1.15e-09
TPD52L1	1.43	1.16e-11
TPD52L2	-0.335	0.000145
TPD52L3	0.0475	0.0319
TPGS1	-0.0411	0.369
TPGS2	-0.328	0.00198
TPH1	0.0259	0.0653
TPH2	0.00175	0.712
TPI1	-0.186	0.00607
TPK1	-0.229	0.115
TPM1	-1.6	2.36e-12
TPM2	1.89	9.71e-05
TPM3	1.92	2.57e-07
TPM4	-0.78	1.08e-09
TPMT	-0.269	0.00168
TPO	0.00916	0.336
TPP1	-0.765	1.89e-14
TPP2	-0.271	0.00271
TPPP	2.29	3.02e-20
TPPP2	0.0455	0.0241
TPPP3	2.02	1.44e-09
TPR	0.563	4.6e-06
TPRA1	-0.552	9.47e-09
TPRG1	3.18	2.44e-19
TPRG1L	0.442	4.39e-08
TPRKB	0.123	0.08
TPRN	1.14	1.22e-30
TPRXL	0.206	0.0975
TPSAB1	-1.18	4e-07
TPSB2///TPSAB1	-1.18	4.08e-06
TPSAB1///TPSB2	-1.18	7.04e-06
TPSD1	0.000631	0.978
TPSG1	-0.0179	0.27
TPST1	-2.09	3.92e-22
TPST2	-0.901	2.31e-22
TPT1-AS1	0.0771	0.429
TPT1P8	-0.00214	0.947
TPTE	-0.0661	0.379
TPTE2P5	0.042	0.00864
TPTE2P6	0.0268	0.216
TPTEP1	0.356	5.45e-09
TPX2	-1.38	4.1e-15
TRA2A	0.521	3.51e-06
TRA2B	-0.741	3.27e-08
TRABD	-0.309	4.95e-06
TRABD2A	0.00547	0.946
TRABD2B	0.036	0.0308
TRAC	-0.699	0.00307
TRDV2///TRAV20///TRAJ17///TRAC	-0.866	0.000589
TRADD	0.045	0.514
TRAF1	-0.108	0.0539
TRAF2	-0.222	0.0168
TRAF3	-0.438	4.02e-07
TRAF3IP1	-0.103	0.237
TRAF3IP2	-0.266	0.00508
TRAF3IP2-AS1	0.048	0.285
TRAF3IP3	0.476	1.93e-05
TRAF4	-0.498	0.000272
TRAF5	-0.155	0.404
TRAF6	0.397	1.84e-06
TRAF7	-0.367	6.41e-07
TRAFD1	-0.0971	0.249
TRAIP	-0.0566	0.164
TRAK1	1.39	1.47e-23
TRAK2	0.335	0.000156
TRAM1	-0.496	5.95e-07
TRAM1L1	0.214	0.029
TRAM2	-2.27	6.47e-35
TRAM2-AS1	0.45	2.3e-05
TRANK1	-0.613	1.63e-05
TRAP1	0.139	0.109
TRAPPC1	-0.185	0.0366
TRAPPC10	-0.179	0.247
TRAPPC11	0.44	1.98e-07
TRAPPC12	0.405	7.12e-11
TRAPPC13	0.479	8.67e-07
TRAPPC2	0.515	2.16e-11
TRAPPC2B///TRAPPC2	0.215	0.0104
TRAPPC2L	0.189	0.0132
TRAPPC3	0.0363	0.591
TRAPPC3L	0.0454	0.255
TRAPPC5	0.287	0.000103
TRAPPC6A	0.683	8.15e-08
TRAPPC6B	0.134	0.0455
TRAPPC8	0.526	5.94e-13
TRAPPC9	-0.139	0.00348
TRAT1	-0.106	0.667
TRAV12-2	0.0873	4.03e-10
TRAV8-3	-0.00583	0.746
TRBV19///TRBC1	-0.986	0.00198
TRBV16	0.00275	0.736
TRBV27	0.0116	0.425
TRDMT1	0.26	0.0221
TRDN	1.57	5.4e-05
TRDV3	0.0222	0.893
TREH	0.0122	0.0163
TREM1	-2.1	1.63e-12
TREM2	-2.05	7.09e-19
TREML1	-0.0212	0.635
TREML2	-0.00795	0.631
TREML3P	-0.00948	0.442
TREML4	-0.00964	0.236
TREML5P	-0.000819	0.881
TRERF1	0.719	1.36e-06
TRG-AS1	-0.32	0.191
TRH	0.0037	0.64
TRHDE	0.299	0.0349
TRHDE-AS1	0.0606	0.0257
TRHR	-0.00371	0.669
TRIAP1	-0.0598	0.265
TRIB1	-0.89	6.26e-15
TRIB2	-1.14	6.63e-13
TRIB3	-0.067	0.158
TRIL	0.569	0.000357
TRIM10	0.0213	0.0381
TRIM11	-0.344	3.17e-05
TRIM13	1.39	1.27e-17
TRIM14	-0.23	0.077
TRIM15	-0.0149	0.385
TRIM16	0.767	9.28e-06
TRIM16L	-0.0036	0.838
TRIM17	-0.00441	0.558
TRIM2	1.15	1.32e-10
TRIM21	-0.684	2.42e-08
TRIM22	-1.01	7.42e-08
TRIM23	-0.101	0.454
TRIM24	0.606	2.95e-08
TRIM25	-0.0771	0.218
TRIM26	0.226	0.00475
TRIM27	-0.898	6.34e-21
TRIM28	-0.358	6.36e-06
TRIM29	1.1	2.88e-10
TRIM3	0.0939	0.158
TRIM31	-0.0341	0.211
TRIM32	-0.316	0.0122
TRIM33	0.295	9.11e-06
TRIM35	0.145	0.144
TRIM36	-0.251	0.0012
TRIM37	-0.542	2.27e-13
TRIM38	0.384	0.00167
RPP21///TRIM39///TRIM39-RPP21	0.0326	0.597
TRIM39///TRIM39-RPP21	0.192	0.0155
TRIM4	0.178	0.0498
TRIM40	-0.0102	0.652
TRIM41	0.182	0.0143
TRIM42	0.0285	0.0388
TRIM43///TRIM43B	0.00301	0.827
TRIM44	-0.128	0.144
TRIM45	-0.131	0.0856
TRIM46	-0.0509	0.0822
TRIM47	-0.926	8.98e-14
TRIM49///TRIM49B///TRIM49C	-0.0113	0.685
TRIM5	-0.317	0.00452
TRIM50	0.00183	0.664
TRIM51	-0.0121	0.498
TRIM52	0.302	0.00887
TRIM52-AS1	0.343	0.0013
TRIM54	0.317	0.00172
TRIM55	0.284	0.000741
TRIM56	0.583	1.76e-07
TRIM58	-0.187	0.114
TRIM59	-0.336	0.0165
TRIM59	-0.629	0.0125
TRIM6	1.46	7.36e-18
TRIM34///TRIM6-TRIM34	-0.0729	0.566
TRIM61	-0.0599	0.392
TRIM62	0.0758	0.345
TRIM63	0.475	0.163
TRIM64EP	0.00315	0.872
TRIM65	0.00231	0.512
TRIM66	0.317	0.000481
SETD3///TRIM67	0.0256	0.0417
TRIM68	0.108	0.261
TRIM69///LOC100419583	-0.611	4e-05
TRIM7	1.24	3.73e-12
TRIM71	-0.0336	0.16
TRIM72	0.42	0.00395
TRIM74///TRIM73	-0.106	0.299
TRIM78P	0.0062	0.0911
TRIM8	-0.255	0.0056
TRIM9	-0.524	9.29e-05
TRIML1	-0.0833	0.0801
TRIML2	-0.0471	0.247
TRIO	-1.69	1.47e-24
TRIOBP	1.14	5.28e-25
TRIP10	1.8	5.12e-42
TRIP11	0.413	1.01e-07
TRIP12	0.35	0.00158
TRIP13	-1.64	1.81e-16
TRIP4	0.137	0.0611
TRIP6	-0.324	9.74e-05
TRIQK	-0.51	0.000208
TRIT1	-0.269	0.00133
TRMO	0.0944	0.255
TRMT1	-0.422	3.26e-07
TRMT10A	0.687	3.65e-12
TRMT10B	0.0866	0.112
TRMT10C	-0.276	0.00239
TRMT11	-0.105	0.135
TRMT112	-0.658	1.27e-17
TRMT12	-0.821	3.77e-11
TRMT13	0.558	7.73e-06
TRMT1L	0.585	1.48e-12
TRMT2A	-0.343	0.00017
TRMT2B	0.142	0.285
TRMT44	0.0769	0.00264
TRMT5	-0.827	6.23e-10
TRMT6	-0.851	6.93e-13
TRMT61A	-0.251	5.02e-05
TRMT61B	-0.223	0.00159
TRMU	0.245	7.16e-05
GTSE1///TRMU	-0.28	0.0015
TRNAU1AP	0.392	4.52e-05
TRNP1	2.47	1.09e-19
TRNT1	0.271	0.00405
TRO	-0.319	0.00135
TROAP	-0.776	4.01e-09
RO60	-0.144	0.000167
TRPA1	-0.188	0.165
TRPC1	0.589	0.000343
TRPC2	0.0106	0.216
TRPC3	-0.0623	0.242
TRPC4	0.0131	0.378
TRPC4AP	-0.247	0.000133
TRPC5	-0.00104	0.924
TRPC5OS	0.00484	0.626
TRPC6	-0.517	2.89e-08
TRPC7	0.0019	0.612
TRPM1	0.767	3.9e-13
TRPM2	-0.206	0.00532
TRPM2-AS	0.0335	0.0842
TRPM3	-0.0222	0.236
TRPM4	-0.269	0.00881
TRPM5	0.006	0.609
TRPM6	-0.0532	0.459
TRPM7	-0.164	0.035
TRPM8	-0.0361	0.517
TRPS1	0.83	5.75e-13
TRPT1	0.447	8.35e-07
TRPV2	-0.561	5.76e-08
TRPV3	-0.0619	0.0961
TRPV4	-0.0761	0.552
TRPV5	0.0344	0.0111
TRPV6	0.251	4.3e-08
TRRAP	-0.454	4.3e-05
TRUB1	-0.393	9.16e-06
TRUB2	-0.228	0.000948
PRSS59P	-4.47e-05	0.992
TSACC	0.0218	0.376
TSC1	0.257	0.000126
TSC2	0.0761	0.26
TSC22D1	-0.59	5.72e-08
TSC22D1-AS1	0.0432	0.171
TSC22D2	-0.746	4.33e-07
TSC22D3	-0.672	3.2e-05
TSC22D4	0.688	1.82e-09
TSEN15	-0.574	3.23e-05
TSEN2	0.512	1.75e-06
TSEN34	-0.358	1.16e-07
TSEN54	-0.287	1.37e-05
TSFM	-0.467	2.23e-10
TSG101	0.501	1.04e-13
TSGA10	0.0502	0.164
TSGA10IP	-0.0325	0.487
TSGA13	-0.00353	0.805
TSHB	0.0152	0.0077
TSHR	-0.0409	0.441
TSHZ1	0.709	2.7e-10
TSHZ2	-0.205	0.175
TSHZ3	-1.9	5.28e-18
TSIX	0.141	0.391
TSKS	-0.0786	0.066
TSKU	-0.37	0.00176
TSLP	-0.346	0.0683
TSN	-0.573	1.22e-05
TSNARE1	-0.0171	0.578
TSNAX	-0.0183	0.738
DISC1///TSNAX-DISC1	-0.285	0.00983
TSNAXIP1	-0.0169	0.437
TSPAN1	-0.247	0.481
TSPAN10	-0.386	0.000421
TSPAN11	-0.63	0.000192
TSPAN12	1.27	1.13e-09
TSPAN13	0.404	0.00543
TSPAN14	0.101	0.373
TSPAN15	-0.864	4.42e-15
TSPAN16	-0.00191	0.919
TSPAN17	-0.0515	0.489
TSPAN18	-0.481	0.00429
TSPAN2	0.294	0.16
TSPAN3	0.889	1.6e-14
TSPAN31	0.198	0.00615
TSPAN32	-0.0222	0.154
TSPAN33	0.217	0.111
TSPAN4	-0.767	1.66e-07
TSPAN5	-0.312	0.0599
TSPAN6	2	8.05e-27
TSPAN7	1.35	3.59e-06
TSPAN8	2.96	3.84e-12
TSPAN9	-0.614	2.44e-08
TSPEAR	-0.0163	0.432
TSPEAR-AS2	-0.0181	0.244
TSPO	0.894	9.42e-16
TSPO2	-0.00593	0.432
TSPOAP1	0.599	1.05e-07
TSPOAP1-AS1	0.543	0.000425
TSPY1	0.00555	0.358
TSPY1///TSPY2///TSPY3///TSPY4///TSPY8///TSPY10	-0.00728	0.909
TSPY26P	-0.157	0.017
TSPYL1	0.436	4.11e-13
TSPYL2	-0.169	0.101
TSPYL4	0.639	3.11e-12
TSPYL5	0.649	0.00117
TSPYL6	0.0305	0.234
TSR1	-0.562	8.27e-08
TSR2	0.142	0.0116
TSR3	-0.404	1.49e-06
EIPR1	0.324	0.000706
TSSC4	-0.148	0.0998
TSSK1B	0.00381	0.651
TSSK2	0.0329	2.37e-06
ESS2	-0.523	7.98e-11
TSSK3	0.00508	0.126
TSSK4	0.00877	0.348
TSSK6	0.0269	0.206
TST	1.45	1.39e-17
GFUS	-0.104	0.313
TSTD1	0.982	4.33e-09
TSTD2	-0.00799	0.571
TMOD1///TSTD2	-0.0879	0.258
TTBK1	0.000334	0.987
TTBK2	-0.384	0.000309
TTC1	0.208	0.00519
TTC12	0.262	8.29e-05
TTC13	-0.146	0.105
TTC14	0.159	0.287
TTC16	0.0142	0.359
TTC17	-0.115	0.361
TTC19	0.652	5.21e-17
TTC21A	0.35	7.8e-07
TTC22	2.06	3.25e-21
TTC23	-0.0742	0.0345
TTC23L	0.0178	0.241
ODAD4	0.0832	0.0244
IFT56	-0.255	0.000475
TTC27	0.384	1.35e-05
TTC28	0.529	7.58e-05
TTC28-AS1	-0.33	0.00297
TTC29	-0.0171	0.476
IFT70A	-0.00452	0.953
IFT70B	0.154	0.149
TTC31	-0.219	0.00117
TTC32	0.285	0.00826
TTC33	0.0091	0.929
TTC34	0.0137	0.0923
TTC36	0.00369	0.928
SKIC3	0.194	0.00484
TTC38	-0.079	0.152
TTC39A	1.67	3.15e-12
TTC39B	-0.355	0.0173
TTC39C	-0.452	2.08e-06
TTC3	-0.429	0.00289
TTC4	-0.733	1.07e-16
TTC41P	-0.00362	0.53
TTC5	-0.174	0.078
TTC6	0.00829	0.828
TTC7A	0.226	0.00108
TTC7B	-1.6	4.77e-15
TTC8	-0.157	0.16
TTC9	3.04	9.52e-31
TTC9B	0.0796	0.00299
TTC9C	-0.282	0.000136
TTF1	-0.187	0.0635
TTF2	-0.141	0.19
TTI1	-0.681	9.16e-18
TTI2	0.0274	0.785
TTK	-0.814	1.86e-07
TTL	-0.808	1.08e-14
TTLL1	0.0273	0.715
TTLL10	0.00916	0.0796
TTLL11	-0.254	0.00845
TTLL12	0.856	7e-11
TTLL13	-0.00637	0.498
TTLL2	-0.0177	0.189
TTLL3	0.169	0.00481
TTLL4	-0.349	0.00559
TTLL5	-0.242	0.0241
TTLL6	-0.00107	0.867
TTLL7	-0.202	0.0487
TTLL7-IT1	-0.0129	0.296
TTLL9	0.0156	0.56
TTN	2.87	7.8e-06
TTN-AS1///LOC101927055	-0.294	0.0263
TTPA	0.00496	0.446
TTPAL	-1.52	7.82e-20
TTR	0.0528	0.0234
TTTY10	0.0113	0.588
TTTY11	-0.00229	0.602
TTTY12	0.00566	0.146
TTTY13	0.00233	0.626
TTTY14	1.72	8.48e-17
TTTY15	0.0642	0.316
TTTY1///TTTY1B	0.0802	0.00136
TTTY2///TTTY2B	-0.0175	0.147
TTTY4///TTTY4B///TTTY4C	-0.000637	0.92
TTTY5	-0.0126	0.46
TTTY6///TTTY6B	0.00146	0.839
TTTY7	0.0164	0.236
TTTY7///TTTY7B	0.0102	0.525
TTTY8///TTTY8B	0.0712	0.000825
TTTY9A///TTTY9B	-0.00353	0.63
TTYH1	0.291	3.6e-07
TTYH2	-0.403	0.00537
TTYH3	-2	1.21e-31
TUB	0.737	3.29e-05
TUBA1A	-0.235	0.068
TUBA1A///TUBA1B	-0.616	1.33e-21
TUBA1C	-0.608	2.39e-20
TUBA3C	-0.507	3.46e-14
TUBA3FP	-0.0826	0.173
TUBA4A	-0.422	0.0028
TUBA4B	-0.297	0.000231
TUBA8	-0.00322	0.659
TUBAL3	-0.166	0.0371
TUBB	-0.809	4.05e-17
TUBB1	0.085	0.0345
TUBB2A	-0.497	0.0122
TUBB2B	0.312	0.0762
TUBB2A///TUBB2B	-0.672	1.41e-05
TUBB3	-0.253	0.0156
TUBB4A	0.0105	0.368
TUBB4B	0.119	0.157
TUBB6	0.173	0.201
TUBB7P	-0.00696	0.72
TUBBP5	0.593	0.000158
TUBD1	0.169	0.0516
TUBE1	0.641	5.06e-12
TUBG1	-0.7	1.16e-13
TUBG2	-0.612	2.41e-09
TUBGCP2	-0.127	0.017
TUBGCP3	-0.37	0.000755
TUBGCP4	0.254	0.014
TUBGCP5	0.0688	0.252
TUBGCP6	-0.0476	0.318
TUFM	0.0668	0.264
TUFT1	0.409	0.00532
TUG1	-0.505	1.06e-09
TULP1	0.00667	0.65
TULP2	6.23e-05	0.993
TULP3	0.201	0.00434
TULP4	-0.199	0.00489
TUNAR	0.0203	0.0037
TUSC1	-0.77	3.14e-07
TUSC2	0.418	4.81e-08
TUSC3	-1.46	3.41e-10
TRARG1	-0.000556	0.979
TUSC7	0.0402	0.0322
TUSC8	0.014	0.778
TUT1	0.0454	0.333
TVP23A	-0.00431	0.701
TVP23B	0.296	0.000103
TVP23C	-0.126	0.101
CDRT4///TVP23C-CDRT4	0.364	0.00222
TWF1	0.185	0.0228
TWF2	0.178	0.00879
TWIST1	-0.516	0.00724
TWIST2	-1.01	1.15e-07
POLR1F	-0.148	0.094
TWSG1	-1.47	1.24e-24
TXK	0.319	0.0261
TXLNA	-0.515	5.8e-10
TXLNB	0.841	6.74e-05
TXLNG	-0.381	0.00261
TXLNGY	0.776	0.00485
TXN	1.09	3.92e-19
TXN2	0.291	3.31e-05
TXNDC11	-0.16	0.104
TXNDC12	-0.807	1.26e-26
TXNDC15	-0.357	0.000221
TXNDC16	0.185	0.145
TXNDC17	0.454	0.000891
TXNDC2	-0.033	0.442
TXNDC8	-0.0144	0.179
TXNDC9	-0.207	0.000582
TXNIP	0.526	0.00029
TXNL1	1.11	1.4e-14
TXNL4A	1.24	6.7e-19
TXNL4B	-0.356	1.91e-05
TXNRD1	-1.48	1.15e-18
TXNRD2	-0.187	0.0189
TXNRD3	-0.424	4.01e-05
TYK2	-0.47	7.49e-08
TYMP	-2.47	2.39e-31
TYMS	-0.64	0.000923
TYMSOS	0.0422	0.175
TYR	0.862	1.67e-13
TYRO3	1.48	2.71e-18
TYRO3P	0.0099	0.0697
TYROBP	-1.5	5.36e-20
TYRP1	3.05	2.84e-20
TYSND1	0.422	4.93e-05
TYW1	0.0606	0.499
TYW3	-0.285	0.0056
TYW5	-0.155	0.00968
U2AF1///LOC102724594	-0.188	0.188
U2AF1L4	-0.0709	0.378
U2AF2	-0.389	0.000361
U2SURP	-0.801	4.03e-16
UACA	1.11	5.89e-20
UAP1	0.00979	0.918
UAP1L1	-0.677	1.51e-09
UBA1	0.104	0.154
UBA2	-0.237	0.000352
UBA3	0.302	3.2e-06
UBA5	0.158	0.0557
UBA52	0.197	3.67e-07
UBA6	-0.966	5.05e-06
UBAC1	0.102	0.288
UBAC2	0.385	6.07e-08
UBAC2-AS1	0.2	6.51e-07
UBALD1	-0.0903	0.519
UBALD2	-0.525	2.23e-08
UBAP1	0.238	0.0319
UBAP1L	0.132	0.000922
UBAP2	-0.164	0.0396
UBAP2L	-0.401	1.06e-06
UBASH3A	0.0165	0.899
UBASH3B	-1.25	3.22e-11
UBB	-0.123	0.027
UBBP1	0.0438	0.526
UBBP2	-0.0513	0.0941
UBC	-0.128	0.00749
UBD///GABBR1	-2.42	2.56e-09
UBE2A	0.117	0.146
UBE2B	0.564	2.31e-12
UBE2C	-1.45	2.96e-20
UBE2D1	-0.132	0.15
UBE2D2	0.467	4.07e-07
UBE2D3	0.259	1.6e-05
UBE2D4	0.443	4.67e-09
UBE2DNL	0.00414	0.38
UBE2E1	0.501	3.82e-16
UBE2E2	0.551	5.14e-08
UBE2E2-DT	-0.0102	0.59
UBE2E3	-0.257	0.000431
UBE2F	0.359	7e-05
UBE2G1	0.625	4.98e-11
UBE2G2	-0.476	1.49e-05
UBE2H	-0.601	3.34e-06
UBE2I	0.741	9.52e-09
UBE2J1	0.423	0.00049
UBE2J2	-0.314	0.000371
UBE2K	0.145	0.082
UBE2L3	-0.105	0.131
UBE2L6	-1.77	6.55e-25
UBE2M	-0.259	0.00404
UBE2N	-0.204	0.000352
UBE2NL	-0.147	0.000898
UBE2O	-0.281	7.99e-05
UBE2Q1	-0.336	1.64e-09
UBE2Q2	-0.973	8.88e-16
UBE2Q2L	-0.293	0.0314
UBE2QL1	-0.55	0.0237
UBE2R2	-0.0382	0.703
UBE2S	-1.12	1.46e-14
UBE2T	-1.13	5.76e-12
UBE2U	-0.0362	0.215
UBE2V2	-0.476	3.38e-07
UBE2W	-0.645	4.57e-13
UBE2Z	-0.975	2.31e-29
UBE3A	0.148	0.0138
UBE3B	0.708	3.51e-06
UBE3C	-0.606	6.87e-07
UBE3D	-0.0922	0.316
UBE4A	0.358	6.69e-10
UBE4B	-0.376	0.0132
UBFD1	-1.17	9.27e-17
UBIAD1	-0.433	1.34e-05
UBL3	1.72	1.64e-42
UBL4A	-0.305	4.42e-05
UBL4B	-0.00253	0.751
UBL5	0.213	0.000234
UBL7	-0.198	0.00235
UBL7-DT	-0.0469	0.668
UBLCP1	-0.115	0.223
UBN1	-0.775	2.83e-21
UBN2	0.396	1.09e-06
UBOX5	-0.0701	0.176
UBP1	-0.0176	0.834
UBQLN1	-0.686	1.43e-09
UBQLN2	-0.0526	0.675
UBQLN3	0.00279	0.429
UBQLN4	-0.098	0.259
UBQLNL///OLFM5P	0.00852	0.288
UBR1	-0.887	1.32e-10
UBR2	-0.408	7.85e-07
UBR3	0.567	5.54e-14
UBR4	-0.192	0.0096
UBR5	-0.435	2.98e-07
UBR5-DT	0.464	4.17e-07
UBR7	-0.0929	0.184
UBTD1	-0.276	1.64e-05
UBTD2	-0.706	1.46e-14
UBTF	-0.418	0.000209
UBXN1	0.191	0.00089
UBXN10	0.104	0.00272
UBXN10-AS1	0.158	0.000149
UBXN11	-0.141	0.0836
UBXN2A	-0.0773	0.288
UBXN2B	-0.151	0.137
UBXN4	-0.421	5.67e-05
UBXN7	-1.25	1.04e-18
UBXN7-AS1	-0.000253	0.986
UBXN8	0.223	0.0181
UCA1	0.434	0.00249
UCHL1	-1.34	1.53e-05
UCHL3	0.14	0.254
UCHL5	0.313	0.000322
UCK1	0.174	0.0105
UCKL1	0.462	1.4e-05
UCMA	-0.00627	0.624
UCN	-0.0521	0.104
UCN2///PFKFB4	-0.581	1.91e-06
UCN3	-0.0596	0.245
UCP1	-0.00113	0.833
UCP2	-0.179	0.386
UCP3	0.144	0.011
UEVLD	0.278	0.000361
UFC1	0.601	1.01e-20
UFD1	-0.46	5.77e-11
UFL1	0.633	2.23e-07
UFM1	-0.302	0.00495
UFSP1	0.0494	0.123
UFSP2	0.522	1.22e-16
UG0898H09	-0.0182	0.338
UGCG	-0.527	3.12e-05
UGDH	-0.21	0.14
UGGT1	-0.87	2.9e-23
UGGT2	-0.666	1.93e-12
UGP2	0.591	2.08e-18
UGT1A1	0.00236	0.519
UGT1A1///UGT1A10///UGT1A8///UGT1A6///UGT1A9///UGT1A4	3.59	1.21e-18
UGT1A10///UGT1A8///UGT1A7///UGT1A6///UGT1A5///UGT1A9///UGT1A4///UGT1A1///UGT1A3	3.95	7.29e-18
UGT1A8///UGT1A9	3.68	1.56e-24
UGT1A6	0.0859	0.433
UGT2A1///UGT2A2	0.0899	0.0427
UGT2A3	-0.0097	0.476
UGT2B15	-0.0454	0.228
UGT2B17///UGT2B15	-0.121	0.28
UGT2B28	0.0427	0.158
UGT2B4	0.000523	0.954
UGT3A1	0.0192	0.131
