ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
238123_at	0.113	0.0497	-1.974079	-5.357555	-0.214	GABRQ	gamma-aminobutyric acid type A receptor theta subunit	GABRQ	gamma-aminobutyric acid type A receptor subunit theta
206525_at	0.136	0.0623	-1.8744254	-5.546016	-0.145	GABRR1	gamma-aminobutyric acid type A receptor rho1 subunit	GABRR1	gamma-aminobutyric acid type A receptor subunit rho1
208217_at	0.527	0.345	-0.9468795	-6.841064	-0.0293	GABRR2	gamma-aminobutyric acid type A receptor rho2 subunit	GABRR2	gamma-aminobutyric acid type A receptor subunit rho2
234410_at	0.951	0.909	0.1141416	-7.281948	0.00114	GABRR3	gamma-aminobutyric acid type A receptor rho3 subunit (gene/pseudogene)	GABRR3	gamma-aminobutyric acid type A receptor subunit rho3
206669_at	0.0385	0.0143	-2.4691376	-4.28313	-0.274	GAD1	glutamate decarboxylase 1	GAD1	glutamate decarboxylase 1
211264_at	0.872	0.777	0.2836616	-7.248233	0.00554	GAD2	glutamate decarboxylase 2	GAD2	glutamate decarboxylase 2
203725_at	4.62e-09	4.69e-10	-6.5350075	12.151044	-0.611	GADD45A	growth arrest and DNA damage inducible alpha	GADD45A	growth arrest and DNA damage inducible alpha
209305_s_at	0.418	0.249	-1.1555667	-6.622816	-0.19	GADD45B	growth arrest and DNA damage inducible beta	GADD45B	growth arrest and DNA damage inducible beta
204121_at	0.0422	0.0159	2.4308642	-4.374307	0.164	GADD45G	growth arrest and DNA damage inducible gamma	GADD45G	growth arrest and DNA damage inducible gamma
212891_s_at	8.43e-05	1.71e-05	-4.4010923	1.976619	-0.401	GADD45GIP1	GADD45G interacting protein 1	GADD45GIP1	GADD45G interacting protein 1
1563533_at	0.924	0.86	-0.176655	-7.272859	-0.00215	GADL1	glutamate decarboxylase like 1	GADL1	glutamate decarboxylase like 1
1554901_at	0.716	0.554	-0.5927411	-7.112914	-0.00728	GAFA1	FGF2-associated protein GAFA1	GAFA1	FGF2-associated protein GAFA1
1555645_at	0.209	0.104	-1.6336369	-5.962299	-0.0186	GAFA2	FGF-2 activity-associated protein 2	GAFA2	FGF-2 activity-associated protein 2
1555726_at	0.703	0.539	-0.6159909	-7.098885	-0.00906	GAFA3	FGF-2 activity-associated protein 3	GAFA3	FGF-2 activity-associated protein 3
208283_at	0.807	0.679	-0.414771	-7.202469	-0.00944	GAGE1	G antigen 1	GAGE1	G antigen 1
208155_x_at	0.179	0.0865	-1.7220793	-5.815849	-0.436	GAGE12D///GAGE12F///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE1	G antigen 12D///G antigen 12F///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 1	GAGE6///GAGE1///GAGE4///GAGE5///GAGE7///GAGE12I///GAGE2E///GAGE2B///GAGE13///GAGE12G///GAGE12J///GAGE2D///GAGE12F///GAGE12D	G antigen 6///G antigen 1///G antigen 4///G antigen 5///G antigen 7///G antigen 12I///G antigen 2E///G antigen 2B///G antigen 13///G antigen 12G///G antigen 12J///G antigen 2D///G antigen 12F///G antigen 12D
206640_x_at	0.187	0.0907	-1.6995541	-5.853861	-0.453	GAGE12D///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C	G antigen 12D///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 12G///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C	GAGE12I///GAGE2C///GAGE4///GAGE5///GAGE6///GAGE7///GAGE2E///GAGE12G///GAGE2D///GAGE12C///GAGE12B///GAGE12E///GAGE12H///GAGE2A///GAGE12F///GAGE8///GAGE12D	G antigen 12I///G antigen 2C///G antigen 4///G antigen 5///G antigen 6///G antigen 7///G antigen 2E///G antigen 12G///G antigen 2D///G antigen 12C///G antigen 12B///G antigen 12E///G antigen 12H///G antigen 2A///G antigen 12F///G antigen 8///G antigen 12D
207739_s_at	0.169	0.0803	-1.7576314	-5.754864	-0.473	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1	G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1	GAGE2C///GAGE1///GAGE4///GAGE5///GAGE6///GAGE7///GAGE12I///GAGE2E///GAGE2B///GAGE13///GAGE12G///GAGE12J///GAGE2D///GAGE2A///GAGE12F///GAGE8///GAGE12D	G antigen 2C///G antigen 1///G antigen 4///G antigen 5///G antigen 6///G antigen 7///G antigen 12I///G antigen 2E///G antigen 2B///G antigen 13///G antigen 12G///G antigen 12J///G antigen 2D///G antigen 2A///G antigen 12F///G antigen 8///G antigen 12D
207086_x_at	0.188	0.0917	-1.6944121	-5.86247	-0.434	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1	G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1	GAGE4///GAGE1///GAGE2C///GAGE5///GAGE6///GAGE7///GAGE12I///GAGE2E///GAGE2B///GAGE13///GAGE12G///GAGE12J///GAGE2D///GAGE12C///GAGE12B///GAGE12E///GAGE12H///GAGE2A///GAGE12F///GAGE8///GAGE12D	G antigen 4///G antigen 1///G antigen 2C///G antigen 5///G antigen 6///G antigen 7///G antigen 12I///G antigen 2E///G antigen 2B///G antigen 13///G antigen 12G///G antigen 12J///G antigen 2D///G antigen 12C///G antigen 12B///G antigen 12E///G antigen 12H///G antigen 2A///G antigen 12F///G antigen 8///G antigen 12D
208235_x_at	0.187	0.0907	-1.6995304	-5.853901	-0.446	GAGE12F///GAGE12B///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4	G antigen 12F///G antigen 12B///G antigen 12G///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4	GAGE7///GAGE4///GAGE5///GAGE6///GAGE12I///GAGE2E///GAGE12G///GAGE2D///GAGE12F///GAGE12D	G antigen 7///G antigen 4///G antigen 5///G antigen 6///G antigen 12I///G antigen 2E///G antigen 12G///G antigen 2D///G antigen 12F///G antigen 12D
207663_x_at	0.225	0.113	-1.5893403	-6.03282	-0.363	GAGE3	G antigen 3	GAGE3	G antigen 3
40225_at	8.66e-09	9.19e-10	6.4134859	11.495197	0.479	GAK	cyclin G associated kinase	GAK	cyclin G associated kinase
214240_at	0.152	0.0709	-1.8153579	-5.653266	-0.452	GAL	galanin and GMAP prepropeptide	GAL	galanin and GMAP prepropeptide
205670_at	0.262	0.138	1.4904485	-6.183423	0.0126	GAL3ST1	galactose-3-O-sulfotransferase 1	GAL3ST1	galactose-3-O-sulfotransferase 1
1553046_s_at	0.806	0.677	0.4168724	-7.201596	0.00768	GAL3ST2	galactose-3-O-sulfotransferase 2	GAL3ST2	galactose-3-O-sulfotransferase 2
1553257_at	0.232	0.118	1.5687401	-6.064972	0.0126	GAL3ST3	galactose-3-O-sulfotransferase 3	GAL3ST3	galactose-3-O-sulfotransferase 3
219815_at	0.0451	0.0172	-2.4019308	-4.44234	-0.149	GAL3ST4	galactose-3-O-sulfotransferase 4	GAL3ST4	galactose-3-O-sulfotransferase 4
204417_at	0.0025	0.000677	-3.4499624	-1.499076	-0.395	GALC	galactosylceramidase	GALC	galactosylceramidase
202528_at	1.03e-10	8.3e-12	7.2387595	16.103171	0.954	GALE	UDP-galactose-4-epimerase	GALE	UDP-galactose-4-epimerase
204374_s_at	0.000373	8.54e-05	4.0066469	0.447191	0.209	GALK1	galactokinase 1	GALK1	galactokinase 1
205219_s_at	0.000154	3.29e-05	-4.2441448	1.353571	-0.428	GALK2	galactokinase 2	GALK2	galactokinase 2
235256_s_at	0.44	0.268	-1.1107806	-6.673265	-0.138	GALM	galactose mutarotase	GALM	galactose mutarotase
206335_at	4.02e-26	4.28e-28	-12.7863342	53.147702	-1.3	GALNS	galactosamine (N-acetyl)-6-sulfatase	GALNS	galactosamine (N-acetyl)-6-sulfatase
201723_s_at	6.8e-13	4.06e-14	8.1117727	21.332614	0.862	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
212256_at	1.64e-09	1.57e-10	-6.7305179	13.223164	-1.18	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10
219013_at	0.0954	0.0408	2.0583577	-5.190836	0.232	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11	GALNT11	polypeptide N-acetylgalactosaminyltransferase 11
218885_s_at	1.12e-30	6.15e-33	14.3179057	64.195308	3.6	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
234472_at	0.165	0.0784	-1.7686473	-5.735722	-0.159	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
219271_at	0.687	0.518	-0.6481494	-7.078595	-0.101	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14
228501_at	8.41e-06	1.43e-06	-4.9625084	4.356175	-1.12	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15
230418_s_at	0.775	0.633	0.4789023	-7.173836	0.0448	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16
1554079_at	6.97e-27	6.74e-29	-13.0409953	54.978072	-2.2	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18
217787_s_at	7.01e-25	8.59e-27	-12.37158	50.176372	-1.66	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
203397_s_at	0.0298	0.0107	2.5746206	-4.024902	0.342	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3
237183_at	2.34e-21	4.65e-23	11.1693557	41.663324	2.12	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5
219956_at	1.69e-10	1.41e-11	-7.148932	15.584765	-2.39	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
218313_s_at	2.97e-06	4.69e-07	5.2005356	5.433313	0.716	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7	GALNT7	polypeptide N-acetylgalactosaminyltransferase 7
220929_at	0.83	0.713	0.3681537	-7.220707	0.00479	GALNT8	polypeptide N-acetylgalactosaminyltransferase 8	GALNT8///KCNA6	polypeptide N-acetylgalactosaminyltransferase 8///potassium voltage-gated channel subfamily A member 6
205616_at	0.169	0.0804	1.7566978	-5.756481	0.0406	GALNT8///KCNA6	polypeptide N-acetylgalactosaminyltransferase 8///potassium voltage-gated channel subfamily A member 6	KCNA6///GALNT8	potassium voltage-gated channel subfamily A member 6///polypeptide N-acetylgalactosaminyltransferase 8
229451_at	0.901	0.823	0.2244086	-7.263283	0.00461	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9
233150_at	0.929	0.868	-0.1661	-7.274668	-0.0015	GALNTL5	polypeptide N-acetylgalactosaminyltransferase-like 5	GALNTL5	polypeptide N-acetylgalactosaminyltransferase like 5
1555273_at	0.527	0.346	-0.9454239	-6.842436	-0.025	GALNTL6	polypeptide N-acetylgalactosaminyltransferase-like 6	GALNTL6	polypeptide N-acetylgalactosaminyltransferase like 6
224242_at	0.972	0.946	-0.0674873	-7.286186	-0.000775	GALP	galanin like peptide	GALP	galanin like peptide
220821_at	0.772	0.628	-0.4850148	-7.170893	-0.00616	GALR1	galanin receptor 1	GALR1	galanin receptor 1
211226_at	0.752	0.601	-0.5231296	-7.151701	-0.00711	GALR2	galanin receptor 2	GALR2	galanin receptor 2
33579_i_at	1.67e-08	1.84e-09	6.2859482	10.815808	0.363	GALR3	galanin receptor 3	GALR3	galanin receptor 3
203179_at	0.339	0.19	-1.3141006	-6.428442	-0.124	GALT	galactose-1-phosphate uridylyltransferase	GALT	galactose-1-phosphate uridylyltransferase
205354_at	1.38e-07	1.75e-08	5.8609052	8.620279	0.782	GAMT	guanidinoacetate N-methyltransferase	GAMT	guanidinoacetate N-methyltransferase
228567_at	9.58e-05	1.97e-05	4.3678362	1.843022	0.656	GAN	gigaxonin	GAN	gigaxonin
211934_x_at	9.58e-19	2.67e-20	-10.2611392	35.378144	-0.687	GANAB	glucosidase II alpha subunit	GANAB	glucosidase II alpha subunit
236077_at	0.00441	0.00127	3.2675978	-2.080427	0.315	GANC	glucosidase alpha, neutral C	GANC	glucosidase alpha, neutral C
204471_at	0.187	0.0906	-1.7000079	-5.8531	-0.23	GAP43	growth associated protein 43	GAP43	growth associated protein 43
212581_x_at	0.184	0.0889	-1.7088722	-5.838195	-0.0913	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
238807_at	0.825	0.706	0.3779525	-7.217053	0.0365	GAPDHP62///ANKRD46	glyceraldehyde 3 phosphate dehydrogenase pseudogene 62///ankyrin repeat domain 46	ANKRD46///GAPDHP62	ankyrin repeat domain 46///glyceraldehyde 3 phosphate dehydrogenase pseudogene 62
207116_s_at	0.0795	0.033	2.1464822	-5.009357	0.0123	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic
242465_at	0.722	0.562	-0.5801959	-7.120261	-0.0353	GAPLINC	gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA	GAPLINC	gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA
1552386_at	0.00273	0.000746	3.422358	-1.588891	0.614	GAPT	GRB2-binding adaptor protein, transmembrane	GAPT	GRB2 binding adaptor protein, transmembrane
214869_x_at	0.00022	4.82e-05	4.1503744	0.990415	0.459	GAPVD1	GTPase activating protein and VPS9 domains 1	GAPVD1	GTPase activating protein and VPS9 domains 1
219110_at	0.983	0.967	0.0410234	-7.287622	0.00263	GAR1	GAR1 ribonucleoprotein	GAR1	GAR1 ribonucleoprotein
228115_at	0.00282	0.000773	3.4118583	-1.622884	0.522	GAREM1	GRB2 associated regulator of MAPK1 subtype 1	GAREM1	GRB2 associated regulator of MAPK1 subtype 1
228028_at	0.000848	0.000209	-3.7741207	-0.396669	-0.31	GAREM2	GRB2 associated regulator of MAPK1 subtype 2	GAREM2	GRB2 associated regulator of MAPK1 subtype 2
223604_at	9.86e-07	1.43e-07	5.4449252	6.579526	0.338	GARNL3	GTPase activating Rap/RanGAP domain like 3	GARNL3	GTPase activating Rap/RanGAP domain like 3
208693_s_at	0.0213	0.00737	-2.7058961	-3.689396	-0.234	GARS	glycyl-tRNA synthetase	GARS1	glycyl-tRNA synthetase 1
217445_s_at	1.18e-12	7.3e-14	-8.0179205	20.754807	-1.02	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
204457_s_at	3.47e-15	1.52e-16	-8.9808915	26.839833	-1.76	GAS1	growth arrest specific 1	GAS1	growth arrest specific 1
1556936_at	0.806	0.677	0.4169674	-7.201556	0.0128	GAS1RR	GAS1 adjacent regulatory RNA	GAS1RR	GAS1 adjacent regulatory RNA
205848_at	7.89e-06	1.34e-06	4.9770645	4.420908	0.319	GAS2	growth arrest specific 2	GAS2	growth arrest specific 2
31874_at	0.297	0.161	-1.4074201	-6.30255	-0.144	GAS2L1	growth arrest specific 2 like 1	GAS2L1	growth arrest specific 2 like 1
1552596_at	0.924	0.86	-0.1767983	-7.272833	-0.000923	GAS2L2	growth arrest specific 2 like 2	GAS2L2	growth arrest specific 2 like 2
238756_at	0.127	0.0574	-1.9110318	-5.477883	-0.221	GAS2L3	growth arrest specific 2 like 3	GAS2L3	growth arrest specific 2 like 3
1560402_at	0.856	0.752	0.3165577	-7.238364	0.0211	GAS5	growth arrest specific 5 (non-protein coding)	GAS5	growth arrest specific 5
235712_at	0.821	0.699	-0.3871201	-7.213549	-0.00657	GAS5-AS1	GAS5 antisense RNA 1	GAS5-AS1	GAS5 antisense RNA 1
1598_g_at	0.000156	3.33e-05	-4.2409545	1.341102	-0.443	GAS6	growth arrest specific 6	GAS6	growth arrest specific 6
238127_at	0.0728	0.0297	2.1887526	-4.919723	0.28	GAS6-AS1	GAS6 antisense RNA 1	GAS6-AS1	GAS6 antisense RNA 1
202191_s_at	1.6e-18	4.6e-20	10.1825865	34.842282	1.78	GAS7	growth arrest specific 7	GAS7	growth arrest specific 7
204921_at	9.51e-14	5.1e-15	8.4392652	23.375753	0.724	GAS8	growth arrest specific 8	GAS8	growth arrest specific 8
207615_s_at	0.134	0.0607	1.8854436	-5.525642	0.0195	GAS8-AS1	GAS8 antisense RNA 1	GAS8-AS1	GAS8 antisense RNA 1
208138_at	0.0277	0.00989	-2.6030792	-3.953496	-0.227	GAST	gastrin	GAST	gastrin
210446_at	0.23	0.117	1.5752893	-6.054795	0.0202	GATA1	GATA binding protein 1	GATA1	GATA binding protein 1
209710_at	0.159	0.0746	1.7918117	-5.695091	0.186	GATA2	GATA binding protein 2	GATA2	GATA binding protein 2
1568639_a_at	0.718	0.557	-0.5884488	-7.115446	-0.0134	GATA2-AS1	GATA2 antisense RNA 1	GATA2-AS1	GATA2 antisense RNA 1
209604_s_at	2.54e-08	2.88e-09	-6.203144	10.379704	-1.36	GATA3	GATA binding protein 3	GATA3	GATA binding protein 3
240192_at	0.674	0.502	0.6727524	-7.062377	0.0027	GATA3-AS1	GATA3 antisense RNA 1	GATA3-AS1	GATA3 antisense RNA 1
1553131_a_at	0.453	0.279	-1.086096	-6.700228	-0.0243	GATA4	GATA binding protein 4	GATA4	GATA binding protein 4
238197_at	0.748	0.596	-0.5307635	-7.147683	-0.0215	GATA5	GATA binding protein 5	GATA5	GATA binding protein 5
210002_at	2.11e-05	3.84e-06	-4.7447915	3.405989	-0.823	GATA6	GATA binding protein 6	GATA6	GATA binding protein 6
236118_at	0.799	0.666	0.4318782	-7.195232	0.0088	GATA6-AS1	GATA6 antisense RNA 1 (head to head)	GATA6-AS1	GATA6 antisense RNA 1 (head to head)
213018_at	0.201	0.0992	1.6558644	-5.9262	0.144	GATAD1	GATA zinc finger domain containing 1	GATAD1	GATA zinc finger domain containing 1
218131_s_at	3.65e-09	3.65e-10	-6.5803667	12.397935	-0.543	GATAD2A	GATA zinc finger domain containing 2A	GATAD2A	GATA zinc finger domain containing 2A
238076_at	0.000196	4.25e-05	4.1809245	1.107976	0.368	GATAD2B	GATA zinc finger domain containing 2B	GATAD2B	GATA zinc finger domain containing 2B
204300_at	0.64	0.462	-0.7366449	-7.017452	-0.0725	GATB	glutamyl-tRNA amidotransferase subunit B	GATB	glutamyl-tRNA amidotransferase subunit B
214711_at	3.15e-06	5e-07	-5.1870557	5.371265	-0.538	GATC	glutamyl-tRNA amidotransferase subunit C	GATC	glutamyl-tRNA amidotransferase subunit C
201698_s_at	0.0256	0.00905	-2.6343445	-3.874199	-0.17	GATC///SRSF9	glutamyl-tRNA amidotransferase subunit C///serine and arginine rich splicing factor 9	SRSF9	serine and arginine rich splicing factor 9
216733_s_at	1.61e-09	1.54e-10	6.7337646	13.241141	1.77	GATM	glycine amidinotransferase	GATM	glycine amidinotransferase
227321_at	0.00895	0.00278	3.0264121	-2.805309	0.214	GATS	GATS, stromal antigen 3 opposite strand	CASTOR3P	CASTOR family member 3, pseudogene
225906_at	0.000121	2.53e-05	4.3072818	1.601935	0.472	GATSL2	GATS protein like 2	CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2
226613_at	4.54e-17	1.57e-18	9.6657551	31.352932	1.89	GATSL3	GATS protein like 3	CASTOR1	cytosolic arginine sensor for mTORC1 subunit 1
224627_at	0.418	0.25	1.154149	-6.624443	0.114	GBA2	glucosylceramidase beta 2	GBA2	glucosylceramidase beta 2
222943_at	0.693	0.526	0.6358999	-7.086445	0.026	GBA3	glucosylceramidase beta 3 (gene/pseudogene)	GBA3	glucosylceramidase beta 3 (gene/pseudogene)
210589_s_at	0.552	0.368	0.901416	-6.882915	0.0938	GBAP1	glucosylceramidase beta pseudogene 1	GBA1LP	glucosylceramidase beta 1 like, pseudogene
209093_s_at	0.641	0.464	0.7335699	-7.019707	0.0745	GBAP1///GBA	glucosylceramidase beta pseudogene 1///glucosylceramidase beta	GBA1///GBA1LP	glucosylceramidase beta 1///glucosylceramidase beta 1 like, pseudogene
201816_s_at	0.949	0.904	0.1204668	-7.281206	0.0135	GBAS	glioblastoma amplified sequence	NIPSNAP2	nipsnap homolog 2
230787_at	0.0631	0.0252	2.2543341	-4.777357	0.0423	GBAT2	glioblastoma multiforme-associated transcript 2	RFX5-AS1	RFX5 antisense RNA 1
203282_at	9.41e-06	1.62e-06	4.9361071	4.239146	0.426	GBE1	glucan (1,4-alpha-), branching enzyme 1	GBE1	1,4-alpha-glucan branching enzyme 1
201439_at	0.183	0.0888	1.7097761	-5.836671	0.156	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1
231780_at	0.285	0.153	-1.4346537	-6.264214	-0.123	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)
231577_s_at	1.41e-23	2.06e-25	-11.9299733	47.029441	-2.42	GBP1	guanylate binding protein 1	GBP1	guanylate binding protein 1
1570541_s_at	0.824	0.703	-0.3819426	-7.215538	-0.0303	GBP1P1	guanylate binding protein 1 pseudogene 1	GBP1P1	guanylate binding protein 1 pseudogene 1
242907_at	0.000183	3.95e-05	-4.1990104	1.177917	-0.77	GBP2	guanylate binding protein 2	GBP2	guanylate binding protein 2
223434_at	0.21	0.104	-1.6306131	-5.967173	-0.362	GBP3	guanylate binding protein 3	GBP3	guanylate binding protein 3
