ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
9735_at	7.44e-05	6.29e-06	-5.11	3.57577	-1.52	KNTC1	kinetochore associated 1	KNTC1	kinetochore associated 1
3836_at	0.0727	0.0255	-2.31	-4.25109	-0.337	KPNA1	karyopherin subunit alpha 1	KPNA1	karyopherin subunit alpha 1
3838_at	3.87e-07	9.17e-09	-7.01	9.94013	-1.09	KPNA2	karyopherin subunit alpha 2	KPNA2	karyopherin subunit alpha 2
3839_at	0.6	0.422	-0.81	-6.46596	-0.127	KPNA3	karyopherin subunit alpha 3	KPNA3	karyopherin subunit alpha 3
3840_at	0.00278	0.000488	-3.76	-0.60194	-0.516	KPNA4	karyopherin subunit alpha 4	KPNA4	karyopherin subunit alpha 4
3841_at	0.16	0.0679	1.87	-5.09504	0.466	KPNA5	karyopherin subunit alpha 5	KPNA5	karyopherin subunit alpha 5
23633_at	0.0227	0.00614	-2.87	-2.96746	-0.259	KPNA6	karyopherin subunit alpha 6	KPNA6	karyopherin subunit alpha 6
3837_at	0.0239	0.00652	-2.85	-3.02336	-0.338	KPNB1	karyopherin subunit beta 1	KPNB1	karyopherin subunit beta 1
11133_at	0.0113	0.00265	-3.18	-2.1907	-0.544	KPTN	kaptin, actin binding protein	KPTN	kaptin, actin binding protein
3845_at	0.996	0.888	0.142	-6.78468	0.0189	KRAS	KRAS proto-oncogene, GTPase	KRAS	KRAS proto-oncogene, GTPase
84626_at	0.000313	3.56e-05	-4.58	1.90216	-0.409	KRBA1	KRAB-A domain containing 1	KRBA1	KRAB-A domain containing 1
124751_at	0.741	0.575	0.565	-6.63422	0.0273	KRBA2	KRAB-A domain containing 2	KRBA2	KRAB-A domain containing 2
55634_at	0.51	0.324	0.996	-6.2995	0.18	KRBOX4	KRAB box domain containing 4	KRBOX4	KRAB box domain containing 4
51315_at	0.00621	0.0013	3.43	-1.52684	0.504	KRCC1	lysine rich coiled-coil 1	KRCC1	lysine rich coiled-coil 1
83999_at	0.439	0.257	1.15	-6.13879	0.0724	KREMEN1	kringle containing transmembrane protein 1	KREMEN1	kringle containing transmembrane protein 1
79412_at	0.0123	0.00296	-3.14	-2.29325	-0.708	KREMEN2	kringle containing transmembrane protein 2	KREMEN2	kringle containing transmembrane protein 2
65095_at	0.0311	0.00901	-2.73	-3.31826	-0.476	KRI1	KRI1 homolog	KRI1	KRI1 homolog
889_at	1	0.987	0.017	-6.7947	0.00228	KRIT1	KRIT1, ankyrin repeat containing	KRIT1	KRIT1, ankyrin repeat containing
11103_at	0.707	0.536	-0.624	-6.59916	-0.0712	KRR1	KRR1, small subunit processome component homolog	KRR1	KRR1, small subunit processome component homolog
3848_at	0.95	0.827	0.22	-6.77042	0.274	KRT1	keratin 1	KRT1	keratin 1
3858_at	0.465	0.279	-1.1	-6.19696	-0.327	KRT10	keratin 10	KRT10	keratin 10
3859_at	0.984	0.872	-0.163	-6.7815	-0.0025	KRT12	keratin 12	KRT12	keratin 12
3860_at	1.09e-07	1.82e-09	7.49	11.52119	7.35	KRT13	keratin 13	KRT13	keratin 13
3861_at	0.0326	0.00957	-2.71	-3.37342	-0.361	KRT14	keratin 14	KRT14	keratin 14
3866_at	3.28e-08	4.01e-10	7.93	13.00059	2.9	KRT15	keratin 15	KRT15	keratin 15
3868_at	0.312	0.161	-1.42	-5.79382	-0.843	KRT16	keratin 16	KRT16	keratin 16
3872_at	1.49e-05	8.79e-07	-5.69	5.48663	-2.59	KRT17	keratin 17	KRT17	keratin 17
139748_at	0.916	0.78	0.281	-6.7549	7e-04	KRT18P44	keratin 18 pseudogene 44	KRT18P44	keratin 18 pseudogene 44
442236_at	0.183	0.0803	1.79	-5.23455	0.0268	KRT18P50	keratin 18 pseudogene 50	KRT18P50	keratin 18 pseudogene 50
3880_at	0.118	0.0462	2.05	-4.76844	2.3	KRT19	keratin 19	KRT19	keratin 19
3849_at	0.654	0.478	0.716	-6.53771	0.482	KRT2	keratin 2	KRT2	keratin 2
54474_at	0.783	0.622	0.496	-6.67083	0.0506	KRT20	keratin 20	KRT20	keratin 20
125113_at	0.00122	0.000182	4.08	0.33813	0.777	KRT222	keratin 222	KRT222	keratin 222
25984_at	0.0361	0.0108	2.66	-3.48469	1.97	KRT23	keratin 23	KRT23	keratin 23
192666_at	0.271	0.134	1.53	-5.64693	1.25	KRT24	keratin 24	KRT24	keratin 24
147183_at	0.544	0.364	-0.918	-6.37365	-0.103	KRT25	keratin 25	KRT25	keratin 25
342574_at	0.505	0.318	-1.01	-6.28711	-0.0509	KRT27	keratin 27	KRT27	keratin 27
3850_at	0.278	0.138	1.51	-5.67206	0.582	KRT3	keratin 3	KRT3	keratin 3
3881_at	0.0393	0.0121	2.62	-3.58216	1.28	KRT31	keratin 31	KRT31	keratin 31
3882_at	0.0577	0.0192	2.43	-3.9978	0.277	KRT32	keratin 32	KRT32	keratin 32
3884_at	0.166	0.0709	1.85	-5.13061	0.661	KRT33B	keratin 33B	KRT33B	keratin 33B
3885_at	0.674	0.498	0.683	-6.56083	0.476	KRT34	keratin 34	KRT34	keratin 34
3886_at	1	1	0	-6.79485	0	KRT35	keratin 35	KRT35	keratin 35
8689_at	0.00171	0.000272	3.95	-0.04797	3.83	KRT36	keratin 36	KRT36	keratin 36
8688_at	0.255	0.123	-1.57	-5.58395	-0.223	KRT37	keratin 37	KRT37	keratin 37
8687_at	1	1	0	-6.79485	0	KRT38	keratin 38	KRT38	keratin 38
3851_at	1.14e-09	5.33e-12	9.23	17.22332	8.72	KRT4	keratin 4	KRT4	keratin 4
125115_at	0.401	0.226	1.23	-6.04831	0.0573	KRT40	keratin 40	KRT40	keratin 40
3852_at	1	0.975	-0.0311	-6.79436	-0.00367	KRT5	keratin 5	KRT5	keratin 5
3853_at	0.815	0.658	0.446	-6.69484	0.0503	KRT6A	keratin 6A	KRT6A	keratin 6A
3854_at	0.503	0.317	-1.01	-6.28391	-0.339	KRT6B	keratin 6B	KRT6B	keratin 6B
286887_at	0.265	0.129	1.54	-5.62143	0.53	KRT6C	keratin 6C	KRT6C	keratin 6C
3855_at	0.568	0.389	-0.87	-6.41585	-0.546	KRT7	keratin 7	KRT7	keratin 7
112802_at	1	1	0	-6.79485	0	KRT71	keratin 71	KRT71	keratin 71
140807_at	1	1	0	-6.79485	0	KRT72	keratin 72	KRT72	keratin 72
319101_at	0.833	0.679	-0.416	-6.70752	-0.000962	KRT73	keratin 73	KRT73	keratin 73
121391_at	1	0.975	-0.031	-6.79436	-6.55e-05	KRT74	keratin 74	KRT74	keratin 74
9119_at	0.0519	0.0169	-2.48	-3.8853	-1.78	KRT75	keratin 75	KRT75	keratin 75
51350_at	0.000309	3.5e-05	4.59	1.91629	4.16	KRT76	keratin 76	KRT76	keratin 76
374454_at	0.525	0.343	0.958	-6.33602	0.135	KRT77	keratin 77	KRT77	keratin 77
196374_at	3.73e-10	1.03e-12	9.74	18.82956	6.26	KRT78	keratin 78	KRT78	keratin 78
338785_at	0.162	0.0688	-1.86	-5.10546	-0.308	KRT79	keratin 79	KRT79	keratin 79
144501_at	0.0343	0.0102	2.68	-3.43338	1.17	KRT80	keratin 80	KRT80	keratin 80
3887_at	1	0.921	0.0994	-6.78986	0.00332	KRT81	keratin 81	KRT81	keratin 81
3888_at	0.503	0.317	-1.01	-6.28347	-0.00691	KRT82	keratin 82	KRT82	keratin 82
3889_at	0.528	0.347	0.951	-6.34294	0.0224	KRT83	keratin 83	KRT83	keratin 83
3890_at	0.00416	0.000794	3.59	-1.06261	2.96	KRT84	keratin 84	KRT84	keratin 84
3891_at	0.128	0.0509	2.01	-4.85118	0.444	KRT85	keratin 85	KRT85	keratin 85
3892_at	0.823	0.667	-0.433	-6.70028	-0.0264	KRT86	keratin 86	KRT86	keratin 86
3857_at	0.056	0.0185	-2.44	-3.96679	-0.628	KRT9	keratin 9	KRT9	keratin 9
81851_at	0.355	0.192	1.32	-5.92698	0.00541	KRTAP1-1	keratin associated protein 1-1	KRTAP1-1	keratin associated protein 1-1
81850_at	1	1	0	-6.79485	0	KRTAP1-3	keratin associated protein 1-3	KRTAP1-3	keratin associated protein 1-3
83895_at	0.64	0.463	0.739	-6.52057	0.00237	KRTAP1-5	keratin associated protein 1-5	KRTAP1-5	keratin associated protein 1-5
386678_at	0.786	0.624	0.493	-6.67252	0.01	KRTAP10-11	keratin associated protein 10-11	KRTAP10-11	keratin associated protein 10-11
337880_at	0.4	0.226	1.23	-6.04646	0.115	KRTAP11-1	keratin associated protein 11-1	KRTAP11-1	keratin associated protein 11-1
140258_at	0.0065	0.00138	3.41	-1.5791	1.89	KRTAP13-1	keratin associated protein 13-1	KRTAP13-1	keratin associated protein 13-1
83902_at	1	1	0	-6.79485	0	KRTAP17-1	keratin associated protein 17-1	KRTAP17-1	keratin associated protein 17-1
337970_at	0.709	0.538	0.62	-6.60139	0.0021	KRTAP19-3	keratin associated protein 19-3	KRTAP19-3	keratin associated protein 19-3
85294_at	1	1	0	-6.79485	0	KRTAP2-4	keratin associated protein 2-4	KRTAP2-4	keratin associated protein 2-4
83896_at	0.0299	0.00861	2.75	-3.27644	1.36	KRTAP3-1	keratin associated protein 3-1	KRTAP3-1	keratin associated protein 3-1
83897_at	0.0181	0.00467	2.98	-2.71695	1.15	KRTAP3-2	keratin associated protein 3-2	KRTAP3-2	keratin associated protein 3-2
85293_at	0.012	0.00286	3.15	-2.2618	1.83	KRTAP3-3	keratin associated protein 3-3	KRTAP3-3	keratin associated protein 3-3
85285_at	0.441	0.259	-1.14	-6.14451	-0.194	KRTAP4-1	keratin associated protein 4-1	KRTAP4-1	keratin associated protein 4-1
653240_at	0.552	0.372	-0.902	-6.38826	-0.00396	KRTAP4-11	keratin associated protein 4-11	KRTAP4-11	keratin associated protein 4-11
83755_at	1	1	0	-6.79485	0	KRTAP4-12	keratin associated protein 4-12	KRTAP4-12	keratin associated protein 4-12
85291_at	0.628	0.451	-0.76	-6.50536	-0.00191	KRTAP4-2	keratin associated protein 4-2	KRTAP4-2	keratin associated protein 4-2
85290_at	1	1	0	-6.79485	0	KRTAP4-3	keratin associated protein 4-3	KRTAP4-3	keratin associated protein 4-3
84616_at	1	1	0	-6.79485	0	KRTAP4-4	keratin associated protein 4-4	KRTAP4-4	keratin associated protein 4-4
85289_at	0.517	0.334	0.977	-6.31819	0.0169	KRTAP4-5	keratin associated protein 4-5	KRTAP4-5	keratin associated protein 4-5
81871_at	1	1	0	-6.79485	0	KRTAP4-6	keratin associated protein 4-6	KRTAP4-6	keratin associated protein 4-6
100132386_at	0.925	0.793	0.264	-6.75965	0.000766	KRTAP4-9	keratin associated protein 4-9	KRTAP4-9	keratin associated protein 4-9
3846_at	0.551	0.371	-0.903	-6.38681	-0.0176	KRTAP5-9	keratin associated protein 5-9	KRTAP5-9	keratin associated protein 5-9
337878_at	0.856	0.706	-0.38	-6.72224	-0.00119	KRTAP7-1	keratin associated protein 7-1 (gene/pseudogene)	KRTAP7-1	keratin associated protein 7-1 (gene/pseudogene)
337879_at	0.569	0.39	-0.868	-6.41797	-0.0137	KRTAP8-1	keratin associated protein 8-1	KRTAP8-1	keratin associated protein 8-1
83900_at	0.514	0.329	-0.987	-6.30825	-0.00746	KRTAP9-3	keratin associated protein 9-3	KRTAP9-3	keratin associated protein 9-3
85280_at	0.214	0.0976	1.69	-5.39495	0.311	KRTAP9-4	keratin associated protein 9-4	KRTAP9-4	keratin associated protein 9-4
81870_at	1	0.994	0.00717	-6.79482	1.51e-05	KRTAP9-9	keratin associated protein 9-9	KRTAP9-9	keratin associated protein 9-9
200185_at	0.552	0.372	-0.902	-6.38814	-0.0964	KRTCAP2	keratinocyte associated protein 2	KRTCAP2	keratinocyte associated protein 2
200634_at	0.321	0.167	1.4	-5.82285	0.413	KRTCAP3	keratinocyte associated protein 3	PFN1	profilin 1
388533_at	0.665	0.489	0.697	-6.551	0.667	KRTDAP	keratinocyte differentiation associated protein	KRTDAP	keratinocyte differentiation associated protein
8844_at	0.376	0.208	1.28	-5.98487	0.0104	KSR1	kinase suppressor of ras 1	KSR1	kinase suppressor of ras 1
283455_at	0.888	0.745	-0.328	-6.74071	-0.000729	KSR2	kinase suppressor of ras 2	KSR2	kinase suppressor of ras 2
112970_at	0.0319	0.00929	-2.72	-3.34572	-0.569	KTI12	KTI12 chromatin associated homolog	KTI12	KTI12 chromatin associated homolog
3895_at	0.023	0.00623	-2.87	-2.98137	-0.295	KTN1	kinectin 1	KTN1	kinectin 1
79036_at	0.000695	9.26e-05	-4.29	0.98265	-0.455	KXD1	KxDL motif containing 1	KXD1	KxDL motif containing 1
339855_at	0.423	0.243	1.18	-6.10055	0.0485	KY	kyphoscoliosis peptidase	KY	kyphoscoliosis peptidase
883_at	0.31	0.16	-1.43	-5.78696	-0.154	KYAT1	kynurenine aminotransferase 1	KYAT1	kynurenine aminotransferase 1
56267_at	7e-05	5.84e-06	5.13	3.6473	0.569	KYAT3	kynurenine aminotransferase 3	KYAT3	kynurenine aminotransferase 3
8942_at	0.000287	3.21e-05	-4.62	2.00075	-2.02	KYNU	kynureninase	KYNU	kynureninase
3897_at	0.724	0.554	-0.596	-6.61644	-0.00935	L1CAM	L1 cell adhesion molecule	L1CAM	L1 cell adhesion molecule
54596_at	0.79	0.63	-0.485	-6.6762	-0.00555	L1TD1	LINE1 type transposase domain containing 1	L1TD1	LINE1 type transposase domain containing 1
79944_at	0.735	0.568	-0.575	-6.62831	-0.11	L2HGDH	L-2-hydroxyglutarate dehydrogenase	L2HGDH	L-2-hydroxyglutarate dehydrogenase
112849_at	1.29e-05	7.45e-07	-5.73	5.64845	-1.47	L3HYPDH	trans-L-3-hydroxyproline dehydratase	L3HYPDH	trans-L-3-hydroxyproline dehydratase
26013_at	0.572	0.393	0.862	-6.42265	0.00553	L3MBTL1	l(3)mbt-like 1 (Drosophila)	L3MBTL1	l(3)mbt-like 1 (Drosophila)
83746_at	0.299	0.152	-1.46	-5.74847	-0.159	L3MBTL2	L3MBTL2 polycomb repressive complex 1 subunit	L3MBTL2	L3MBTL2 polycomb repressive complex 1 subunit
84456_at	0.579	0.401	-0.848	-6.43507	-0.153	L3MBTL3	l(3)mbt-like 3 (Drosophila)	L3MBTL3	l(3)mbt-like 3 (Drosophila)
91133_at	0.00279	0.000491	3.75	-0.60792	0.778	L3MBTL4	l(3)mbt-like 4 (Drosophila)	L3MBTL4	l(3)mbt-like 4 (Drosophila)
144811_at	0.189	0.0835	-1.77	-5.26678	-0.319	LACC1	laccase domain containing 1	LACC1	laccase domain containing 1
246269_at	0.584	0.406	0.839	-6.44255	0.0518	LACE1	lactation elevated 1	LACE1	lactation elevated 1
90070_at	0.355	0.192	1.32	-5.92773	0.0108	LACRT	lacritin	LACRT	lacritin
114294_at	0.000118	1.11e-05	-4.94	3.02312	-0.945	LACTB	lactamase beta	LACTB	lactamase beta
51110_at	0.876	0.73	-0.347	-6.73418	-0.0538	LACTB2	lactamase beta 2	LACTB2	lactamase beta 2
3898_at	1	0.918	0.103	-6.7895	0.0215	LAD1	ladinin 1	LAD1	ladinin 1
3902_at	0.557	0.378	-0.891	-6.39748	-0.271	LAG3	lymphocyte activating 3	LAG3	lymphocyte activating 3
8270_at	8.17e-06	4.22e-07	-5.9	6.20175	-0.87	LAGE3	L antigen family member 3	LAGE3	L antigen family member 3
646808_at	0.327	0.172	-1.39	-5.84284	-0.237	LAGE3P1	L antigen family member 3 pseudogene 1	LAGE3P1	L antigen family member 3 pseudogene 1
3903_at	0.267	0.131	-1.54	-5.63021	-0.64	LAIR1	leukocyte associated immunoglobulin like receptor 1	LAIR1	leukocyte associated immunoglobulin like receptor 1
3904_at	0.3	0.153	-1.45	-5.75161	-0.703	LAIR2	leukocyte associated immunoglobulin like receptor 2	LAIR2	leukocyte associated immunoglobulin like receptor 2
3906_at	0.536	0.355	0.934	-6.35908	0.00623	LALBA	lactalbumin alpha	LALBA	lactalbumin alpha
284217_at	0.0161	0.00404	-3.03	-2.58387	-0.72	LAMA1	laminin subunit alpha 1	LAMA1	laminin subunit alpha 1
3908_at	0.00167	0.000265	3.95	-0.02232	1.45	LAMA2	laminin subunit alpha 2	LAMA2	laminin subunit alpha 2
3909_at	0.145	0.0599	-1.93	-4.98889	-0.0531	LAMA3	laminin subunit alpha 3	LAMA3	laminin subunit alpha 3
3910_at	0.0169	0.0043	-3.01	-2.6414	-0.533	LAMA4	laminin subunit alpha 4	LAMA4	laminin subunit alpha 4
3911_at	0.515	0.331	-0.983	-6.31218	-0.147	LAMA5	laminin subunit alpha 5	LAMA5	laminin subunit alpha 5
3912_at	4.77e-05	3.65e-06	-5.27	4.10282	-0.847	LAMB1	laminin subunit beta 1	LAMB1	laminin subunit beta 1
3913_at	0.0138	0.00337	3.09	-2.415	0.831	LAMB2	laminin subunit beta 2	LAMB2	laminin subunit beta 2
3914_at	3.87e-07	9.19e-09	-7.01	9.938	-2.17	LAMB3	laminin subunit beta 3	LAMB3	laminin subunit beta 3
22798_at	0.00109	0.000159	4.12	0.46456	1.01	LAMB4	laminin subunit beta 4	LAMB4	laminin subunit beta 4
3915_at	0.00417	0.000796	-3.59	-1.0648	-0.539	LAMC1	laminin subunit gamma 1	LAMC1	laminin subunit gamma 1
3918_at	2.8e-11	2.84e-14	-10.9	22.3208	-4.96	LAMC2	laminin subunit gamma 2	LAMC2	laminin subunit gamma 2
10319_at	0.00252	0.000434	3.79	-0.49156	0.853	LAMC3	laminin subunit gamma 3	LAMC3	laminin subunit gamma 3
3916_at	0.326	0.171	-1.39	-5.83928	-0.129	LAMP1	lysosomal associated membrane protein 1	LAMP1	lysosomal associated membrane protein 1
3920_at	0.0613	0.0206	-2.4	-4.06348	-0.498	LAMP2	lysosomal associated membrane protein 2	LAMP2	lysosomal associated membrane protein 2
27074_at	0.0074	0.0016	-3.36	-1.72373	-1.52	LAMP3	lysosomal associated membrane protein 3	LAMP3	lysosomal associated membrane protein 3
24141_at	2.24e-05	1.45e-06	-5.54	4.99901	-2.81	LAMP5	lysosomal associated membrane protein family member 5	LAMP5	lysosomal associated membrane protein family member 5
55004_at	0.531	0.35	-0.945	-6.34883	-0.165	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1
28956_at	0.886	0.742	-0.331	-6.73972	-0.0456	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
8649_at	0.000153	1.52e-05	4.84	2.72327	0.48	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
389541_at	0.715	0.544	0.612	-6.60659	0.0647	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
10542_at	0.000363	4.25e-05	4.53	1.72978	0.414	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
10314_at	0.000533	6.73e-05	4.39	1.289	0.607	LANCL1	LanC like 1	LANCL1	LanC like 1
55915_at	0.762	0.597	-0.532	-6.65254	-0.0512	LANCL2	LanC like 2	LANCL2	LanC like 2
51056_at	0.25	0.12	-1.59	-5.56056	-0.344	LAP3	leucine aminopeptidase 3	LAP3	leucine aminopeptidase 3
9741_at	0.505	0.318	1.01	-6.2865	0.0511	LAPTM4A	lysosomal protein transmembrane 4 alpha	LAPTM4A	lysosomal protein transmembrane 4 alpha
55353_at	1.49e-07	2.69e-09	-7.37	11.14168	-1.32	LAPTM4B	lysosomal protein transmembrane 4 beta	LAPTM4B	lysosomal protein transmembrane 4 beta
7805_at	0.299	0.152	-1.46	-5.75051	-0.467	LAPTM5	lysosomal protein transmembrane 5	LAPTM5	lysosomal protein transmembrane 5
9215_at	1	0.92	-0.1	-6.78976	-0.015	LARGE1	LARGE xylosyl- and glucuronyltransferase 1	LARGE1	LARGE xylosyl- and glucuronyltransferase 1
120071_at	0.000375	4.42e-05	-4.52	1.69235	-1.46	LARGE2	LARGE xylosyl- and glucuronyltransferase 2	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
23367_at	0.295	0.149	-1.47	-5.73336	-0.079	LARP1	La ribonucleoprotein domain family member 1	LARP1	La ribonucleoprotein domain family member 1
55132_at	0.00101	0.000145	4.15	0.55291	0.71	LARP1B	La ribonucleoprotein domain family member 1B	LARP1B	La ribonucleoprotein domain family member 1B
113251_at	0.0792	0.0282	-2.27	-4.34093	-0.43	LARP4	La ribonucleoprotein domain family member 4	LARP4	La ribonucleoprotein domain family member 4
23185_at	0.549	0.37	0.906	-6.384	0.0862	LARP4B	La ribonucleoprotein domain family member 4B	LARP4B	La ribonucleoprotein domain family member 4B
55323_at	0.00196	0.000322	-3.89	-0.20631	-1.24	LARP6	La ribonucleoprotein domain family member 6	LARP6	La ribonucleoprotein domain family member 6
51574_at	0.171	0.074	1.83	-5.16653	0.163	LARP7	La ribonucleoprotein domain family member 7	LARP7	La ribonucleoprotein domain family member 7
51520_at	0.0735	0.0259	2.3	-4.26307	0.249	LARS	leucyl-tRNA synthetase	LARS	leucyl-tRNA synthetase
23395_at	0.701	0.528	-0.635	-6.59207	-0.0732	LARS2	leucyl-tRNA synthetase 2, mitochondrial	LARS2	leucyl-tRNA synthetase 2, mitochondrial
81887_at	0.0453	0.0142	-2.55	-3.73232	-0.347	LAS1L	LAS1 like, ribosome biogenesis factor	LAS1L	LAS1 like, ribosome biogenesis factor
3927_at	1.48e-08	1.48e-10	-8.23	13.97717	-0.812	LASP1	LIM and SH3 protein 1	LASP1	LIM and SH3 protein 1
27040_at	0.506	0.319	1.01	-6.28921	0.347	LAT	linker for activation of T-cells	LAT	linker for activation of T-cells
7462_at	0.312	0.161	-1.43	-5.79215	-0.479	LAT2	linker for activation of T-cells family member 2	LAT2	linker for activation of T-cells family member 2
9113_at	1	0.931	-0.087	-6.79102	-0.000185	LATS1	large tumor suppressor kinase 1	LATS1	large tumor suppressor kinase 1
26524_at	0.913	0.776	0.286	-6.75353	0.0237	LATS2	large tumor suppressor kinase 2	LATS2	large tumor suppressor kinase 2
54900_at	0.848	0.696	-0.393	-6.71706	-0.221	LAX1	lymphocyte transmembrane adaptor 1	LAX1	lymphocyte transmembrane adaptor 1
143903_at	0.0603	0.0202	-2.41	-4.04558	-0.798	LAYN	layilin	LAYN	layilin
81606_at	2.29e-05	1.49e-06	-5.53	4.9742	-1.31	LBH	limb bud and heart development	LBH	limb bud and heart development
79081_at	0.458	0.273	-1.11	-6.18082	-0.164	LBHD1	LBH domain containing 1	LBHD1	LBH domain containing 1
3929_at	0.289	0.145	1.48	-5.71399	0.583	LBP	lipopolysaccharide binding protein	LBP	lipopolysaccharide binding protein
3930_at	0.593	0.415	0.823	-6.4555	0.104	LBR	lamin B receptor	LBR	lamin B receptor
10660_at	1	1	0	-6.79485	0	LBX1	ladybird homeobox 1	LBX1	ladybird homeobox 1
151534_at	0.169	0.0728	-1.84	-5.15325	-0.169	LBX2-AS1	LBX2 antisense RNA 1	LBX2-AS1	LBX2 antisense RNA 1
167691_at	0.58	0.402	-0.846	-6.43608	-0.109	LCA5	LCA5, lebercilin	LCA5	LCA5, lebercilin
150082_at	0.985	0.874	0.16	-6.78199	0.000341	LCA5L	LCA5L, lebercilin like	LCA5L	LCA5L, lebercilin like
3931_at	0.0259	0.00722	-2.81	-3.11623	-0.244	LCAT	lecithin-cholesterol acyltransferase	LCAT	lecithin-cholesterol acyltransferase
353132_at	0.626	0.45	0.763	-6.50314	0.296	LCE1B	late cornified envelope 1B	LCE1B	late cornified envelope 1B
26239_at	0.993	0.884	0.147	-6.78398	0.0866	LCE2B	late cornified envelope 2B	LCE2B	late cornified envelope 2B
84648_at	0.689	0.514	0.657	-6.57783	0.667	LCE3D	late cornified envelope 3D	LCE3D	late cornified envelope 3D
3932_at	0.966	0.847	-0.194	-6.77591	-0.0976	LCK	LCK proto-oncogene, Src family tyrosine kinase	LCK	LCK proto-oncogene, Src family tyrosine kinase
253558_at	0.000594	7.65e-05	-4.35	1.16612	-0.648	LCLAT1	lysocardiolipin acyltransferase 1	LCLAT1	lysocardiolipin acyltransferase 1
51451_at	0.213	0.0975	-1.69	-5.39467	-0.173	LCMT1	leucine carboxyl methyltransferase 1	LCMT1	leucine carboxyl methyltransferase 1
9836_at	0.0338	0.01	2.69	-3.41673	0.413	LCMT2	leucine carboxyl methyltransferase 2	LCMT2	leucine carboxyl methyltransferase 2
3933_at	0.536	0.355	0.934	-6.35861	0.421	LCN1	lipocalin 1	LCN1	lipocalin 1
414332_at	0.0986	0.037	2.15	-4.57625	0.0368	LCN10	lipocalin 10	LCN10	lipocalin 10
286256_at	0.671	0.495	-0.687	-6.55756	-0.0541	LCN12	lipocalin 12	LCN12	lipocalin 12
389812_at	0.993	0.884	0.147	-6.78399	0.000313	LCN15	lipocalin 15	LCN15	lipocalin 15
3934_at	0.125	0.0493	2.02	-4.82382	1.56	LCN2	lipocalin 2	LCN2	lipocalin 2
138307_at	0.157	0.066	1.88	-5.07062	0.0523	LCN8	lipocalin 8	LCN8	lipocalin 8
401562_at	1	1	0	-6.79485	0	LCNL1	lipocalin like 1	LCNL1	lipocalin like 1
84458_at	0.91	0.772	-0.291	-6.75219	-0.0503	LCOR	ligand dependent nuclear receptor corepressor	LCOR	ligand dependent nuclear receptor corepressor
3936_at	0.507	0.322	-1	-6.29378	-0.373	LCP1	lymphocyte cytosolic protein 1	LCP1	lymphocyte cytosolic protein 1
3937_at	0.0812	0.0291	-2.25	-4.36704	-0.857	LCP2	lymphocyte cytosolic protein 2	LCP2	lymphocyte cytosolic protein 2
3938_at	1	1	0	-6.79485	0	LCT	lactase	LCT	lactase
60526_at	0.0499	0.0161	-2.5	-3.84051	-0.569	LDAH	lipid droplet associated hydrolase	LDAH	lipid droplet associated hydrolase
8861_at	0.00468	0.000916	-3.55	-1.19747	-0.737	LDB1	LIM domain binding 1	LDB1	LIM domain binding 1
