ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
37380_at	7.08e-01	6.44e-01	-0.4641745	-6.590529	-0.1407325	GTF2B	general transcription factor IIB
33384_at	7.09e-01	6.45e-01	0.4630073	-6.591069	0.14711613	CAST	calpastatin
38826_at	7.09e-01	6.45e-01	-0.4627421	-6.591191	-0.13121364	SEPT6	septin 6
39158_at	7.09e-01	6.45e-01	-0.4627395	-6.591192	-0.05548113	ATF5	activating transcription factor 5
100_g_at	7.09e-01	6.46e-01	0.4621453	-6.591467	0.05671336	RABGGTA	Rab geranylgeranyltransferase alpha subunit
1970_s_at	7.10e-01	6.46e-01	-0.4609968	-6.591996	-0.19430619	FGFR2	fibroblast growth factor receptor 2
37672_at	7.11e-01	6.47e-01	0.4604246	-6.592259	0.04475378	USP7	ubiquitin specific peptidase 7
34593_g_at	7.11e-01	6.47e-01	-0.460421	-6.59226	-0.04963618	RPS17	ribosomal protein S17
39131_at	7.11e-01	6.47e-01	0.4603921	-6.592274	0.0565523	UPF3A	UPF3 regulator of nonsense transcripts homolog A (yeast)
38157_at	7.11e-01	6.48e-01	0.4595122	-6.592678	0.1240792	DXO	decapping exoribonuclease
33040_at	7.12e-01	6.48e-01	-0.4582212	-6.593269	-0.11463208	UNC93A	unc-93 homolog A (C. elegans)
249_at	7.13e-01	6.49e-01	-0.4567737	-6.59393	-0.0996924	NFATC4	nuclear factor of activated T-cells 4
34258_at	7.14e-01	6.50e-01	-0.4559298	-6.594314	-0.07578199	MKLN1	muskelin 1
40188_f_at	7.14e-01	6.50e-01	0.455484	-6.594517	0.15039737		
32830_g_at	7.14e-01	6.50e-01	-0.4554389	-6.594537	-0.05067637	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)
2004_at	7.14e-01	6.51e-01	0.4553105	-6.594596	0.1364947	MAP3K1	mitogen-activated protein kinase kinase kinase 1
101_at	7.14e-01	6.51e-01	-0.4552333	-6.594631	-0.1255836	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4
40583_at	7.14e-01	6.51e-01	0.45518	-6.594655	0.13882389	PTPRJ	protein tyrosine phosphatase, receptor type J
31533_s_at	7.14e-01	6.51e-01	0.4549518	-6.594758	0.12730696	KCND3	potassium voltage-gated channel subfamily D member 3
35304_at	7.14e-01	6.51e-01	-0.4548686	-6.594796	-0.05702409	WTH3DI///RAB6A	RAB6C-like///RAB6A, member RAS oncogene family
36190_at	7.14e-01	6.51e-01	-0.4544189	-6.595	-0.07202513	LOC101060399///CDR2	cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2
32670_at	7.15e-01	6.52e-01	-0.4538893	-6.59524	-0.12160818	THBS3	thrombospondin 3
33301_g_at	7.15e-01	6.52e-01	-0.4530276	-6.59563	-0.057408	CDK11A///CDK11B	cyclin dependent kinase 11A///cyclin dependent kinase 11B
35625_at	7.15e-01	6.52e-01	-0.4529996	-6.595643	-0.0994987	ADGRE5	adhesion G protein-coupled receptor E5
37752_at	7.15e-01	6.52e-01	-0.452936	-6.595672	-0.07628277	EIF4E	eukaryotic translation initiation factor 4E
813_at	7.16e-01	6.52e-01	0.4526299	-6.59581	0.14422301		
1281_f_at	7.16e-01	6.52e-01	-0.4525885	-6.595829	-0.11618475	MKNK2	MAP kinase interacting serine/threonine kinase 2
31380_at	7.16e-01	6.53e-01	0.4523128	-6.595953	0.08734813	ERN1	endoplasmic reticulum to nucleus signaling 1
37176_at	7.16e-01	6.53e-01	0.4523079	-6.595955	0.10012567	HYAL1	hyaluronoglucosaminidase 1
36239_at	7.16e-01	6.53e-01	-0.4521334	-6.596034	-0.25751109	POU2AF1	POU class 2 associating factor 1
850_r_at	7.16e-01	6.53e-01	0.4518409	-6.596166	0.22052102	IRS1	insulin receptor substrate 1
39424_at	7.16e-01	6.53e-01	-0.4518111	-6.59618	-0.08678521	TNFRSF14	TNF receptor superfamily member 14
40143_at	7.16e-01	6.53e-01	0.451397	-6.596366	0.06859691	FAM53B	family with sequence similarity 53 member B
40616_at	7.17e-01	6.54e-01	0.4507913	-6.596639	0.09802257	EIF3J	eukaryotic translation initiation factor 3 subunit J
33945_at	7.17e-01	6.54e-01	0.450522	-6.59676	0.14196267	CD40LG	CD40 ligand
32035_at	7.17e-01	6.54e-01	-0.4504225	-6.596805	-0.17332818	HLA-DRB4	major histocompatibility complex, class II, DR beta 4
33133_at	7.17e-01	6.54e-01	0.4502531	-6.596881	0.09467449	FLII	FLII, actin remodeling protein
38622_at	7.18e-01	6.55e-01	0.449242	-6.597335	0.06118213	MTG1	mitochondrial ribosome associated GTPase 1
35881_at	7.18e-01	6.55e-01	0.4485844	-6.597629	0.12507186		
102_at	7.18e-01	6.56e-01	0.4482307	-6.597788	0.10339357	HIPK3	homeodomain interacting protein kinase 3
41360_at	7.18e-01	6.56e-01	-0.448196	-6.597803	-0.08566382	CNOT8	CCR4-NOT transcription complex subunit 8
37382_at	7.18e-01	6.56e-01	0.4480601	-6.597864	0.05519388	LOC101929876///LOC100996747///RPS26	40S ribosomal protein S26///40S ribosomal protein S26///ribosomal protein S26
41597_s_at	7.19e-01	6.56e-01	0.4475744	-6.598081	0.06252154	LOC102724364///LOC100996517///SEC22B	vesicle-trafficking protein SEC22b-like///vesicle-trafficking protein SEC22b///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)
37638_at	7.19e-01	6.56e-01	0.4471793	-6.598258	0.07299098	DOCK1	dedicator of cytokinesis 1
32649_at	7.19e-01	6.57e-01	-0.4468041	-6.598425	-0.12508093	TCF7	transcription factor 7 (T-cell specific, HMG-box)
38149_at	7.19e-01	6.57e-01	0.4466904	-6.598476	0.08323232	ARHGAP25	Rho GTPase activating protein 25
39578_at	7.19e-01	6.57e-01	-0.4464026	-6.598604	-0.12397116	HR	hair growth associated
38314_at	7.19e-01	6.57e-01	0.4460041	-6.598781	0.09590047	CIC	capicua transcriptional repressor
34673_r_at	7.19e-01	6.57e-01	0.4459851	-6.59879	0.11535244	HDGFRP3	hepatoma-derived growth factor, related protein 3
38536_at	7.20e-01	6.57e-01	0.4456306	-6.598948	0.17286679	ARHGAP11A	Rho GTPase activating protein 11A
37689_s_at	7.20e-01	6.58e-01	-0.44495	-6.59925	-0.14372527	FCGR2A	Fc fragment of IgG receptor IIa
35497_at	7.20e-01	6.58e-01	0.444856	-6.599292	0.15189628	TSPAN2	tetraspanin 2
38545_at	7.20e-01	6.58e-01	-0.4448456	-6.599297	-0.11039559	INHBB	inhibin beta B subunit
33223_at	7.20e-01	6.58e-01	0.4447539	-6.599337	0.07725525	MAST3	microtubule associated serine/threonine kinase 3
32957_g_at	7.20e-01	6.58e-01	0.4446601	-6.599379	0.0992151	IQCK	IQ motif containing K
32811_at	7.20e-01	6.58e-01	0.4446389	-6.599388	0.06303352	MYO1C	myosin IC
1773_at	7.20e-01	6.59e-01	-0.4439842	-6.599679	-0.11600625	CHURC1-FNTB///FNTB	CHURC1-FNTB readthrough///farnesyltransferase, CAAX box, beta
2059_s_at	7.21e-01	6.60e-01	-0.4427669	-6.600217	-0.11525538	LCK	LCK proto-oncogene, Src family tyrosine kinase
37626_at	7.22e-01	6.61e-01	0.4412074	-6.600905	0.15646269	IRF4	interferon regulatory factor 4
35293_at	7.22e-01	6.61e-01	0.4411894	-6.600913	0.15117043	TROVE2	TROVE domain family member 2
36287_at	7.23e-01	6.61e-01	0.4407087	-6.601125	0.12291334	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma
32421_at	7.23e-01	6.61e-01	0.4405167	-6.601209	0.15901285	AKAP5	A-kinase anchoring protein 5
157_at	7.23e-01	6.62e-01	-0.4397676	-6.601539	-0.19661022	PRAME	preferentially expressed antigen in melanoma
452_at	7.24e-01	6.62e-01	-0.4393237	-6.601733	-0.05642847	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
38792_at	7.24e-01	6.62e-01	-0.4390299	-6.601862	-0.04975586	SMS	spermine synthase
32340_s_at	7.24e-01	6.63e-01	-0.4384471	-6.602117	-0.08387259	YBX1	Y-box binding protein 1
32481_at	7.25e-01	6.63e-01	0.4376417	-6.60247	0.12448161	WFDC8	WAP four-disulfide core domain 8
1711_at	7.26e-01	6.64e-01	0.4366698	-6.602894	0.04983361	TP53BP1	tumor protein p53 binding protein 1
35899_at	7.26e-01	6.64e-01	-0.4364653	-6.602983	-0.06738289	ARTN	artemin
38580_at	7.26e-01	6.64e-01	0.4360085	-6.603182	0.08958645	GNAQ	G protein subunit alpha q
32435_at	7.26e-01	6.64e-01	0.4359059	-6.603226	0.05021718	RPL19	ribosomal protein L19
39882_at	7.26e-01	6.65e-01	-0.4354992	-6.603403	-0.1340503	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)
32802_at	7.26e-01	6.65e-01	0.4354925	-6.603406	0.09848228	MARCH6	membrane associated ring-CH-type finger 6
32179_s_at	7.26e-01	6.65e-01	0.4353104	-6.603485	0.08393237	SNAP23	synaptosome associated protein 23
35651_at	7.26e-01	6.65e-01	0.434981	-6.603629	0.06192212	MAP3K4	mitogen-activated protein kinase kinase kinase 4
32042_at	7.27e-01	6.65e-01	-0.4345042	-6.603835	-0.07313449	ENOX2	ecto-NOX disulfide-thiol exchanger 2
34260_at	7.28e-01	6.67e-01	-0.4330229	-6.604477	-0.09371826	TELO2	telomere maintenance 2
35158_at	7.28e-01	6.67e-01	0.4329496	-6.604509	0.13466788	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
31476_g_at	7.28e-01	6.67e-01	0.4322844	-6.604796	0.12594489	TNKS	tankyrase
39826_f_at	7.28e-01	6.67e-01	0.4320367	-6.604903	0.14184886	DDIT4	DNA damage inducible transcript 4
39299_at	7.29e-01	6.68e-01	-0.4312878	-6.605226	-0.09394583	FASTKD2	FAST kinase domains 2
40580_r_at	7.29e-01	6.68e-01	0.4312216	-6.605254	0.06222459	PTMS	parathymosin
40609_at	7.29e-01	6.68e-01	0.4309931	-6.605352	0.06257453	CHD8	chromodomain helicase DNA binding protein 8
38917_at	7.29e-01	6.68e-01	0.4306393	-6.605505	0.1381834	YME1L1	YME1 like 1 ATPase
227_g_at	7.30e-01	6.69e-01	0.4300623	-6.605753	0.06797348	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
32098_at	7.30e-01	6.69e-01	-0.4298804	-6.605831	-0.11029963	COL6A2	collagen type VI alpha 2 chain
1229_at	7.30e-01	6.69e-01	0.429652	-6.605929	0.10561187	MTMR11	myotubularin related protein 11
40630_at	7.30e-01	6.69e-01	0.4295939	-6.605953	0.11374384		
39097_at	7.30e-01	6.69e-01	-0.4294995	-6.605994	-0.05599237	SON	SON DNA binding protein
41596_s_at	7.30e-01	6.69e-01	0.4294239	-6.606026	0.06177088	NAGLU	N-acetyl-alpha-glucosaminidase
40859_at	7.30e-01	6.70e-01	-0.4289059	-6.606248	-0.06186027	ZC3H14	zinc finger CCCH-type containing 14
41621_i_at	7.31e-01	6.70e-01	0.4283534	-6.606485	0.07058626	ZNF266	zinc finger protein 266
35388_at	7.31e-01	6.70e-01	-0.4278073	-6.606718	-0.08938054	LHX1	LIM homeobox 1
37178_at	7.31e-01	6.71e-01	0.4274667	-6.606864	0.10242065	SLC25A46	solute carrier family 25 member 46
1506_at	7.31e-01	6.71e-01	-0.4273131	-6.606929	-0.10049863	IL2RG	interleukin 2 receptor subunit gamma
39429_at	7.32e-01	6.71e-01	-0.4266763	-6.607201	-0.05989593	UVRAG	UV radiation resistance associated
1404_r_at	7.32e-01	6.71e-01	-0.4266099	-6.607229	-0.2246962	CCL5	C-C motif chemokine ligand 5
33217_at	7.32e-01	6.72e-01	0.4257619	-6.60759	0.14326998	CTNNBIP1	catenin beta interacting protein 1
34374_g_at	7.32e-01	6.72e-01	-0.4256892	-6.607621	-0.08589352	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
1583_at	7.33e-01	6.72e-01	0.4252425	-6.60781	0.06663598	TNFRSF1B	TNF receptor superfamily member 1B
36357_at	7.33e-01	6.72e-01	-0.4250692	-6.607884	-0.09679713	ERI2	ERI1 exoribonuclease family member 2
32201_at	7.33e-01	6.73e-01	0.4240221	-6.608328	0.03808695	SSNA1	SS nuclear autoantigen 1
37703_at	7.33e-01	6.73e-01	-0.4237776	-6.608431	-0.0473984	SNORD45C///SNORD45A///SNORD45B///RABGGTB	small nucleolar RNA, C/D box 45C///small nucleolar RNA, C/D box 45A///small nucleolar RNA, C/D box 45B///Rab geranylgeranyltransferase beta subunit
38764_at	7.33e-01	6.73e-01	0.4237411	-6.608447	0.04544389	DICER1	dicer 1, ribonuclease III
32638_s_at	7.34e-01	6.74e-01	-0.4228091	-6.608841	-0.0787482	LOC101060386///BOLA2///SMG1	putative uncharacterized SMG1-like protein///bolA family member 2///SMG1, nonsense mediated mRNA decay associated PI3K related kinase
34597_at	7.35e-01	6.75e-01	0.4217553	-6.609285	0.13371391	CH17-360D5.1///NPY4R	neuropeptide Y receptor type 4-like///neuropeptide Y receptor Y4
32539_at	7.35e-01	6.75e-01	-0.4214429	-6.609417	-0.09698303	COPS8	COP9 signalosome subunit 8
32608_at	7.35e-01	6.75e-01	-0.4212025	-6.609518	-0.08229641	ZNF787	zinc finger protein 787
38487_at	7.36e-01	6.76e-01	-0.4205054	-6.609811	-0.10373467	STAB1	stabilin 1
40162_s_at	7.36e-01	6.76e-01	-0.4203549	-6.609874	-0.16759796	COMP	cartilage oligomeric matrix protein
40160_at	7.36e-01	6.76e-01	-0.4199391	-6.610048	-0.05701544	POM121	POM121 transmembrane nucleoporin
40949_at	7.36e-01	6.76e-01	-0.419737	-6.610133	-0.07951057	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2
41293_at	7.36e-01	6.76e-01	-0.4193383	-6.6103	-0.10842539	KRT7	keratin 7
40908_r_at	7.37e-01	6.77e-01	0.4189832	-6.610449	0.13561798	CUL4A	cullin 4A
35931_at	7.37e-01	6.77e-01	-0.4183651	-6.610707	-0.12928635	ZNF8	zinc finger protein 8
37741_at	7.37e-01	6.77e-01	-0.4181154	-6.610811	-0.09677546	PYCR1	pyrroline-5-carboxylate reductase 1
36912_at	7.37e-01	6.77e-01	0.4180382	-6.610844	0.09265803	CHAF1B	chromatin assembly factor 1 subunit B
36819_at	7.37e-01	6.77e-01	0.4179412	-6.610884	0.09176256	ATXN3	ataxin 3
40849_s_at	7.37e-01	6.78e-01	-0.4178469	-6.610923	-0.0565283	CREB3	cAMP responsive element binding protein 3
38132_at	7.37e-01	6.78e-01	0.4176351	-6.611012	0.05575684	CDC42EP1	CDC42 effector protein 1
1067_at	7.37e-01	6.78e-01	0.4176088	-6.611023	0.1084022	FLT3LG	fms related tyrosine kinase 3 ligand
1656_s_at	7.38e-01	6.78e-01	0.4170595	-6.611252	0.09637981	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
33414_at	7.38e-01	6.79e-01	-0.4163668	-6.61154	-0.11064942	LOC101060373///NOMO3///NOMO2///NOMO1	uncharacterized LOC101060373///NODAL modulator 3///NODAL modulator 2///NODAL modulator 1
35666_at	7.38e-01	6.79e-01	0.4161564	-6.611627	0.08334939	SEMA3F	semaphorin 3F
35511_at	7.39e-01	6.80e-01	0.4151554	-6.612043	0.08019595	DAGLA	diacylglycerol lipase alpha
178_f_at	7.39e-01	6.80e-01	0.4148286	-6.612178	0.05301878	PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 1
503_at	7.39e-01	6.80e-01	-0.4146764	-6.612241	-0.05046331	POLR2L	RNA polymerase II subunit L
38144_at	7.39e-01	6.80e-01	0.4145417	-6.612297	0.15342831	PDE12	phosphodiesterase 12
37349_r_at	7.40e-01	6.80e-01	0.4138838	-6.612569	0.14122473	HMGN3	high mobility group nucleosomal binding domain 3
1137_at	7.40e-01	6.81e-01	0.4136338	-6.612672	0.12001533	SLC20A2	solute carrier family 20 member 2
33235_at	7.40e-01	6.81e-01	-0.4128749	-6.612986	-0.08565696	NAV3	neuron navigator 3
1305_s_at	7.40e-01	6.81e-01	0.4126625	-6.613073	0.13867851	CYP4F2///CYP4F3	cytochrome P450 family 4 subfamily F member 2///cytochrome P450 family 4 subfamily F member 3
38290_at	7.41e-01	6.82e-01	0.411921	-6.613379	0.07265204	RGS14	regulator of G-protein signaling 14
36393_at	7.41e-01	6.82e-01	-0.4117455	-6.613451	-0.100963	DPF1	double PHD fingers 1
34743_at	7.41e-01	6.82e-01	-0.4115449	-6.613533	-0.07108205	SCRIB	scribbled planar cell polarity protein
38488_s_at	7.41e-01	6.82e-01	0.4113559	-6.613611	0.08329115	IL15	interleukin 15
39909_g_at	7.41e-01	6.82e-01	0.4112778	-6.613643	0.11593847	TMEM179B///TAF6L	transmembrane protein 179B///TATA-box binding protein associated factor 6 like
36826_at	7.42e-01	6.83e-01	0.4106641	-6.613895	0.04830652	GTF2F1	general transcription factor IIF subunit 1
861_g_at	7.42e-01	6.83e-01	-0.4101882	-6.61409	-0.06588266	MSH2	mutS homolog 2
41566_at	7.42e-01	6.83e-01	0.4099699	-6.614179	0.09264232	TCF15	transcription factor 15 (basic helix-loop-helix)
37393_at	7.43e-01	6.84e-01	0.4090942	-6.614537	0.08264009	HES1	hes family bHLH transcription factor 1
34286_at	7.43e-01	6.84e-01	-0.4083499	-6.614841	-0.11061127	BCAS2	breast carcinoma amplified sequence 2
33039_at	7.43e-01	6.85e-01	0.4081858	-6.614908	0.17726012	TRAT1	T cell receptor associated transmembrane adaptor 1
33020_at	7.44e-01	6.85e-01	0.4075889	-6.615151	0.09143176	LMX1B	LIM homeobox transcription factor 1 beta
38560_at	7.44e-01	6.86e-01	-0.4068758	-6.615441	-0.11426314	UTP20	UTP20, small subunit processome component
34969_s_at	7.44e-01	6.86e-01	0.406794	-6.615475	0.11372051	OPLAH	5-oxoprolinase (ATP-hydrolysing)
41033_at	7.44e-01	6.86e-01	-0.4063945	-6.615637	-0.0993775	ZNF84	zinc finger protein 84
1454_at	7.44e-01	6.86e-01	-0.4062647	-6.615689	-0.09950339	SMAD3	SMAD family member 3
826_at	7.45e-01	6.87e-01	-0.4054497	-6.61602	-0.06728483	DDX3X	DEAD-box helicase 3, X-linked
34195_at	7.45e-01	6.87e-01	-0.4048787	-6.616251	-0.07284323	GATAD1	GATA zinc finger domain containing 1
40925_at	7.46e-01	6.87e-01	0.4043193	-6.616477	0.05160054		
32826_at	7.46e-01	6.87e-01	0.4043099	-6.616481	0.08253008	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
38323_at	7.47e-01	6.88e-01	-0.403267	-6.616901	-0.12601994	CPVL	carboxypeptidase, vitellogenic like
41710_at	7.47e-01	6.89e-01	-0.4024662	-6.617224	-0.11799488	GSAP	gamma-secretase activating protein
31636_s_at	7.47e-01	6.89e-01	0.4019274	-6.61744	0.09396065	SLC18A3	solute carrier family 18 member A3
34661_at	7.48e-01	6.90e-01	-0.4010799	-6.61778	-0.05874233	CLEC16A	C-type lectin domain family 16 member A
39925_at	7.48e-01	6.90e-01	0.400962	-6.617827	0.10008027	COL9A2	collagen type IX alpha 2 chain
38062_at	7.48e-01	6.90e-01	-0.4006368	-6.617957	-0.06511774	RAPGEF5	Rap guanine nucleotide exchange factor 5
657_at	7.48e-01	6.90e-01	0.4005512	-6.617991	0.05738266	PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3	protocadherin gamma subfamily A, 1///protocadherin gamma subfamily A, 2///protocadherin gamma subfamily A, 3///protocadherin gamma subfamily A, 4///protocadherin gamma subfamily A, 5///protocadherin gamma subfamily A, 6///protocadherin gamma subfamily A, 7///protocadherin gamma subfamily A, 9///protocadherin gamma subfamily A, 10///protocadherin gamma subfamily A, 11///protocadherin gamma subfamily B, 1///protocadherin gamma subfamily B, 2///protocadherin gamma subfamily B, 3///protocadherin gamma subfamily B, 5///protocadherin gamma subfamily B, 6///protocadherin gamma subfamily B, 7///protocadherin gamma subfamily C, 4///protocadherin gamma subfamily C, 5///protocadherin gamma subfamily A, 12///protocadherin gamma subfamily A, 8///protocadherin gamma subfamily B, 4///protocadherin gamma subfamily C, 3
38091_at	7.48e-01	6.90e-01	0.4005467	-6.617993	0.05287294	LGALS9	galectin 9
39214_at	7.48e-01	6.90e-01	0.4002196	-6.618124	0.11534211	SRPK3///PLXNB3	SRSF protein kinase 3///plexin B3
33513_at	7.48e-01	6.90e-01	0.4002166	-6.618125	0.14280784	SLAMF1	signaling lymphocytic activation molecule family member 1
914_g_at	7.48e-01	6.91e-01	0.4000134	-6.618206	0.09362988	ERG	ERG, ETS transcription factor
33112_at	7.48e-01	6.91e-01	0.3999726	-6.618223	0.14517507	CD160	CD160 molecule
35059_at	7.48e-01	6.91e-01	0.3999041	-6.61825	0.06675691		
35048_at	7.48e-01	6.91e-01	0.3998452	-6.618274	0.12114051	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
33452_at	7.48e-01	6.91e-01	-0.3997933	-6.618294	-0.10720179	PLAT	plasminogen activator, tissue type
35595_at	7.49e-01	6.91e-01	-0.3994463	-6.618433	-0.07752288	CRCP	CGRP receptor component
38440_s_at	7.49e-01	6.91e-01	0.3994211	-6.618443	0.07438226	ARMCX6	armadillo repeat containing, X-linked 6
36609_at	7.49e-01	6.91e-01	0.399011	-6.618606	0.07924559	SLC1A3	solute carrier family 1 member 3
1218_at	7.50e-01	6.92e-01	0.3980879	-6.618974	0.08262938	NR2F6	nuclear receptor subfamily 2 group F member 6
31763_at	7.50e-01	6.92e-01	-0.3977996	-6.619089	-0.14263083	OR7A5	olfactory receptor family 7 subfamily A member 5
41111_at	7.50e-01	6.93e-01	0.3971675	-6.619339	0.10760998	BCAT2	branched chain amino acid transaminase 2
32964_at	7.50e-01	6.93e-01	0.3969529	-6.619425	0.12932504	ADGRE1	adhesion G protein-coupled receptor E1
1814_at	7.50e-01	6.93e-01	0.3966882	-6.61953	0.10389935	TGFBR2	transforming growth factor beta receptor 2
35149_at	7.50e-01	6.93e-01	0.3966207	-6.619556	0.09879875	CD40	CD40 molecule
34683_at	7.50e-01	6.93e-01	0.396454	-6.619622	0.09340347	CELF1	CUGBP, Elav-like family member 1
40232_at	7.50e-01	6.93e-01	0.3963273	-6.619672	0.08925079	POLRMT	RNA polymerase mitochondrial
33023_at	7.51e-01	6.93e-01	-0.3961132	-6.619757	-0.09872701	HIST1H2AM	histone cluster 1, H2am
40818_at	7.51e-01	6.94e-01	-0.3959772	-6.619811	-0.04067522	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
35348_at	7.51e-01	6.94e-01	-0.3958615	-6.619857	-0.11615498	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
36518_at	7.51e-01	6.94e-01	0.3954771	-6.620009	0.12454437	SPTLC2	serine palmitoyltransferase long chain base subunit 2
36478_at	7.51e-01	6.94e-01	-0.3952118	-6.620113	-0.10541192	TTF1	transcription termination factor 1
41084_at	7.51e-01	6.94e-01	0.3950458	-6.620179	0.07042902	ZNF428	zinc finger protein 428
36877_at	7.51e-01	6.94e-01	0.3950274	-6.620186	0.12713945	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1
37094_at	7.51e-01	6.95e-01	0.3944754	-6.620404	0.10284903	XRCC3	X-ray repair cross complementing 3
34859_at	7.52e-01	6.95e-01	0.3942397	-6.620497	0.05810242	MAGED2	MAGE family member D2
40336_at	7.52e-01	6.95e-01	0.3934875	-6.620793	0.06008191	FDXR	ferredoxin reductase
38025_r_at	7.52e-01	6.96e-01	-0.3930083	-6.620981	-0.12182361	RUFY3	RUN and FYVE domain containing 3
38308_g_at	7.52e-01	6.96e-01	0.3929703	-6.620996	0.04637667	NCDN	neurochondrin
32594_at	7.53e-01	6.96e-01	-0.3924869	-6.621185	-0.04048493	CCT4	chaperonin containing TCP1 subunit 4
39756_g_at	7.53e-01	6.97e-01	-0.3918076	-6.621452	-0.13074962	XBP1	X-box binding protein 1
34474_at	7.54e-01	6.97e-01	0.3910314	-6.621755	0.09756768	TMEM110	transmembrane protein 110
36994_at	7.55e-01	6.98e-01	-0.3894643	-6.622366	-0.05318204	ATP6V0C	ATPase H+ transporting V0 subunit c
41557_at	7.55e-01	6.99e-01	0.3890923	-6.622511	0.05213238	SKIV2L2	Ski2 like RNA helicase 2
37822_at	7.55e-01	6.99e-01	0.3888603	-6.622601	0.09204972	KNOP1	lysine rich nucleolar protein 1
38551_at	7.55e-01	6.99e-01	-0.3886601	-6.622679	-0.10376235	L1CAM	L1 cell adhesion molecule
41008_at	7.56e-01	6.99e-01	-0.3879561	-6.622952	-0.15080251	FAM169A	family with sequence similarity 169 member A
519_g_at	7.56e-01	7.00e-01	-0.3876285	-6.623079	-0.06340337	NR1H2	nuclear receptor subfamily 1 group H member 2
34657_at	7.56e-01	7.00e-01	0.3870038	-6.62332	0.05866789	AKAP11	A-kinase anchoring protein 11
38022_s_at	7.56e-01	7.00e-01	-0.3869453	-6.623343	-0.14225053	PLEC	plectin
32763_r_at	7.57e-01	7.01e-01	0.3863273	-6.623582	0.13754367	RAB3GAP2///AURKAPS1	RAB3 GTPase activating non-catalytic protein subunit 2///aurora kinase A pseudogene 1
